Exp100-Sample1.all_Tn5-AACAGC_BC02267_N02	NK-like
Exp100-Sample1.all_Tn5-AACAGC_BC02319_N02	B-like-2
Exp100-Sample1.all_Tn5-AACAGC_BC02332_N01	CD4-like
Exp100-Sample1.all_Tn5-AACAGC_BC02341_N03	CD8-like
Exp100-Sample1.all_Tn5-AACAGC_BC02389_N04	CD8-like
Exp100-Sample1.all_Tn5-AACAGC_BC02496_N03	Mono-like
Exp100-Sample1.all_Tn5-AACAGC_BC02585_N02	CD4-like
Exp100-Sample1.all_Tn5-AACAGC_BC02779_N02	CD4-like
Exp100-Sample1.all_Tn5-AACAGC_BC02836_N03	NK-like
Exp100-Sample1.all_Tn5-AACAGC_BC02895_N04	B-like-2
Exp100-Sample1.all_Tn5-AACAGC_BC02975_N04	CD4-like
Exp100-Sample1.all_Tn5-AACAGC_BC02995_N03	CD4-like
Exp100-Sample1.all_Tn5-AACAGC_BC03091_N03	Mono-like
Exp100-Sample1.all_Tn5-AACAGC_BC03115_N03	CD4-like
Exp100-Sample1.all_Tn5-AACAGC_BC03190_N04	CD8-like
Exp100-Sample1.all_Tn5-AACAGC_BC03239_N03	NK-like
Exp100-Sample1.all_Tn5-AACAGC_BC03296_N01	B-like-2
Exp100-Sample1.all_Tn5-AACAGC_BC03360_N04	CD4-like
Exp100-Sample1.all_Tn5-AACAGC_BC03417_N02	B-like-2
Exp100-Sample1.all_Tn5-AACAGC_BC03638_N01	B-like-1
Exp100-Sample1.all_Tn5-AACAGC_BC03707_N02	Mono-like
Exp100-Sample1.all_Tn5-AACAGC_BC03790_N04	CD34-like
Exp100-Sample1.all_Tn5-AACAGC_BC03850_N01	NK-like
Exp100-Sample1.all_Tn5-AACAGC_BC03891_N04	B-like-2
Exp100-Sample1.all_Tn5-AACAGC_BC04109_N04	CD8-like
Exp100-Sample1.all_Tn5-AACAGC_BC04238_N04	Late-Ery
Exp100-Sample1.all_Tn5-AACAGC_BC04311_N03	Late-Ery
Exp100-Sample1.all_Tn5-AACAGC_BC04437_N02	CD4-like
Exp100-Sample1.all_Tn5-AACAGC_BC05089_N03	CD8-like
Exp100-Sample1.all_Tn5-AACAGC_BC05702_N03	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC00339_N02	CLP-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC00371_N02	CD34-like
Exp100-Sample1.all_Tn5-AACGTG_BC00564_N03	Early-Ery
Exp100-Sample1.all_Tn5-AACGTG_BC00753_N02	pDC-like
Exp100-Sample1.all_Tn5-AACGTG_BC00916_N02	Late-Ery
Exp100-Sample1.all_Tn5-AACGTG_BC00929_N02	CLP-like-1
Exp100-Sample1.all_Tn5-AACGTG_BC00938_N02	mDC-like
Exp100-Sample1.all_Tn5-AACGTG_BC00992_N02	CD34-like
Exp100-Sample1.all_Tn5-AACGTG_BC01020_N01	CD8-like
Exp100-Sample1.all_Tn5-AACGTG_BC01141_N02	B-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC01164_N01	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC01273_N01	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC01334_N01	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC01459_N03	CD34-like
Exp100-Sample1.all_Tn5-AACGTG_BC01485_N04	mDC-like
Exp100-Sample1.all_Tn5-AACGTG_BC01486_N01	B-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC01551_N01	CD8-like
Exp100-Sample1.all_Tn5-AACGTG_BC01659_N01	CLP-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC01850_N02	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC01910_N01	B-like-1
Exp100-Sample1.all_Tn5-AACGTG_BC01919_N03	Early-Ery
Exp100-Sample1.all_Tn5-AACGTG_BC01921_N01	mDC-like
Exp100-Sample1.all_Tn5-AACGTG_BC01977_N02	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC01978_N02	B-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC02115_N01	mDC-like
Exp100-Sample1.all_Tn5-AACGTG_BC02169_N02	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC02261_N02	B-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC02287_N03	pDC-like
Exp100-Sample1.all_Tn5-AACGTG_BC02301_N03	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC02302_N02	NK-like
Exp100-Sample1.all_Tn5-AACGTG_BC02401_N02	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC02669_N04	Early-Ery
Exp100-Sample1.all_Tn5-AACGTG_BC02673_N03	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC02762_N02	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC02851_N02	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC02928_N02	CD8-like
Exp100-Sample1.all_Tn5-AACGTG_BC02945_N02	NK-like
Exp100-Sample1.all_Tn5-AACGTG_BC02968_N04	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC03014_N02	B-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC03016_N03	CD8-like
Exp100-Sample1.all_Tn5-AACGTG_BC03019_N01	CD8-like
Exp100-Sample1.all_Tn5-AACGTG_BC03064_N04	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC03068_N03	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC03113_N03	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC03167_N04	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC03379_N03	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC03670_N01	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC03797_N04	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC03855_N02	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC03955_N03	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC04193_N02	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC04511_N03	B-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC04563_N04	NK-like
Exp100-Sample1.all_Tn5-AACGTG_BC04605_N04	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC04779_N05	B-like-2
Exp100-Sample1.all_Tn5-AACGTG_BC04847_N03	mDC-like
Exp100-Sample1.all_Tn5-AACGTG_BC04900_N04	CLP-like-1
Exp100-Sample1.all_Tn5-AACGTG_BC04927_N03	Mono-like
Exp100-Sample1.all_Tn5-AACGTG_BC04971_N03	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC05064_N03	CD8-like
Exp100-Sample1.all_Tn5-AACGTG_BC05317_N02	CD8-like
Exp100-Sample1.all_Tn5-AACGTG_BC05319_N05	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC05419_N04	CD4-like
Exp100-Sample1.all_Tn5-AACGTG_BC05666_N04	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC00645_N02	CLP-like-2
Exp100-Sample1.all_Tn5-AAGCCA_BC00995_N02	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC01031_N03	CD34-like
Exp100-Sample1.all_Tn5-AAGCCA_BC01042_N01	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC01055_N02	Early-Ery
Exp100-Sample1.all_Tn5-AAGCCA_BC01253_N02	CD34-like
Exp100-Sample1.all_Tn5-AAGCCA_BC01323_N01	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC01489_N01	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC01531_N01	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC01964_N02	Late-Ery
Exp100-Sample1.all_Tn5-AAGCCA_BC01965_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02023_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02069_N02	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02088_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02107_N01	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02196_N02	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02257_N02	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02356_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02387_N04	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02424_N02	B-like-2
Exp100-Sample1.all_Tn5-AAGCCA_BC02471_N03	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02570_N04	Mono-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02590_N03	B-like-2
Exp100-Sample1.all_Tn5-AAGCCA_BC02645_N04	Mono-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02672_N02	Mono-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02693_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02737_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02743_N01	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02813_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02919_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC02993_N04	Late-Ery
Exp100-Sample1.all_Tn5-AAGCCA_BC02996_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC03089_N03	B-like-2
Exp100-Sample1.all_Tn5-AAGCCA_BC03447_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC03575_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC03629_N02	CLP-like-2
Exp100-Sample1.all_Tn5-AAGCCA_BC03702_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC03813_N04	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC03844_N03	NK-like
Exp100-Sample1.all_Tn5-AAGCCA_BC03929_N04	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC03943_N04	mDC-like
Exp100-Sample1.all_Tn5-AAGCCA_BC04027_N04	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC04124_N02	B-like-2
Exp100-Sample1.all_Tn5-AAGCCA_BC04290_N03	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC04401_N04	mDC-like
Exp100-Sample1.all_Tn5-AAGCCA_BC04458_N04	NK-like
Exp100-Sample1.all_Tn5-AAGCCA_BC04548_N02	NK-like
Exp100-Sample1.all_Tn5-AAGCCA_BC04641_N05	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC04650_N05	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC04903_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC05263_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC05273_N04	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC05411_N04	CD4-like
Exp100-Sample1.all_Tn5-AAGCCA_BC05461_N03	CD8-like
Exp100-Sample1.all_Tn5-AAGCCA_BC05857_N05	Late-Ery
Exp100-Sample1.all_Tn5-AAGTAT_BC00201_N01	mDC-like
Exp100-Sample1.all_Tn5-AAGTAT_BC00207_N02	CLP-like-2
Exp100-Sample1.all_Tn5-AAGTAT_BC00349_N01	CLP-like-1
Exp100-Sample1.all_Tn5-AAGTAT_BC00483_N03	CD34-like
Exp100-Sample1.all_Tn5-AAGTAT_BC00502_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC00628_N03	Late-Ery
Exp100-Sample1.all_Tn5-AAGTAT_BC00739_N02	CD8-like
Exp100-Sample1.all_Tn5-AAGTAT_BC00804_N02	B-like-2
Exp100-Sample1.all_Tn5-AAGTAT_BC00815_N01	CD8-like
Exp100-Sample1.all_Tn5-AAGTAT_BC00882_N03	CMP-like
Exp100-Sample1.all_Tn5-AAGTAT_BC00969_N04	Early-Ery
Exp100-Sample1.all_Tn5-AAGTAT_BC01028_N03	pDC-like
Exp100-Sample1.all_Tn5-AAGTAT_BC01160_N02	CD8-like
Exp100-Sample1.all_Tn5-AAGTAT_BC01417_N01	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC01428_N02	Late-Ery
Exp100-Sample1.all_Tn5-AAGTAT_BC01508_N02	CD8-like
Exp100-Sample1.all_Tn5-AAGTAT_BC01616_N02	CD8-like
Exp100-Sample1.all_Tn5-AAGTAT_BC01826_N03	Late-Ery
Exp100-Sample1.all_Tn5-AAGTAT_BC01869_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02015_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02231_N01	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02276_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02315_N03	CD8-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02361_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02398_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02523_N03	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02561_N04	CD34-like
Exp100-Sample1.all_Tn5-AAGTAT_BC02773_N02	Late-Ery
Exp100-Sample1.all_Tn5-AAGTAT_BC02855_N04	CD8-like
Exp100-Sample1.all_Tn5-AAGTAT_BC03080_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC03132_N05	CD8-like
Exp100-Sample1.all_Tn5-AAGTAT_BC03262_N02	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC03313_N04	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC03419_N05	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC03557_N04	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC03757_N05	CD4-like
Exp100-Sample1.all_Tn5-AAGTAT_BC03775_N03	B-like-2
Exp100-Sample1.all_Tn5-AAGTAT_BC03889_N04	B-like-2
Exp100-Sample1.all_Tn5-AAGTAT_BC04484_N02	mDC-like
Exp100-Sample1.all_Tn5-AAGTAT_BC05592_N04	Early-Ery
Exp100-Sample1.all_Tn5-AATTGG_BC00228_N02	CD34-like
Exp100-Sample1.all_Tn5-AATTGG_BC00419_N04	Early-Ery
Exp100-Sample1.all_Tn5-AATTGG_BC00470_N01	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC00575_N02	CD34-like
Exp100-Sample1.all_Tn5-AATTGG_BC00583_N01	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC00615_N03	CD34-like
Exp100-Sample1.all_Tn5-AATTGG_BC00886_N01	NK-like
Exp100-Sample1.all_Tn5-AATTGG_BC00939_N01	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC00996_N01	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC01033_N05	Early-Ery
Exp100-Sample1.all_Tn5-AATTGG_BC01059_N03	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC01092_N02	NK-like
Exp100-Sample1.all_Tn5-AATTGG_BC01187_N02	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC01469_N02	Early-Ery
Exp100-Sample1.all_Tn5-AATTGG_BC01547_N02	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC01600_N02	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC01696_N02	NK-like
Exp100-Sample1.all_Tn5-AATTGG_BC01705_N02	CD8-like
Exp100-Sample1.all_Tn5-AATTGG_BC01768_N04	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC01893_N02	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC01904_N03	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC01951_N02	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02009_N01	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC02074_N03	CD8-like
Exp100-Sample1.all_Tn5-AATTGG_BC02149_N01	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02177_N03	mDC-like
Exp100-Sample1.all_Tn5-AATTGG_BC02195_N03	CD34-like
Exp100-Sample1.all_Tn5-AATTGG_BC02314_N03	NK-like
Exp100-Sample1.all_Tn5-AATTGG_BC02328_N03	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02495_N03	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02546_N03	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02572_N04	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC02702_N03	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02752_N03	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02767_N04	NK-like
Exp100-Sample1.all_Tn5-AATTGG_BC02778_N03	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02818_N04	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC02950_N02	B-like-1
Exp100-Sample1.all_Tn5-AATTGG_BC03244_N02	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC03309_N02	mDC-like
Exp100-Sample1.all_Tn5-AATTGG_BC03381_N02	Mono-like
Exp100-Sample1.all_Tn5-AATTGG_BC03599_N04	CLP-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC03626_N03	pDC-like
Exp100-Sample1.all_Tn5-AATTGG_BC03635_N02	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC03928_N01	CD8-like
Exp100-Sample1.all_Tn5-AATTGG_BC03953_N05	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC04044_N02	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC04090_N02	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC04228_N03	Late-Ery
Exp100-Sample1.all_Tn5-AATTGG_BC04310_N01	CD8-like
Exp100-Sample1.all_Tn5-AATTGG_BC04403_N03	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC04439_N04	CD8-like
Exp100-Sample1.all_Tn5-AATTGG_BC04545_N03	CD4-like
Exp100-Sample1.all_Tn5-AATTGG_BC04608_N02	Early-Ery
Exp100-Sample1.all_Tn5-AATTGG_BC04965_N03	B-like-2
Exp100-Sample1.all_Tn5-AATTGG_BC05026_N02	Late-Ery
Exp100-Sample1.all_Tn5-ACAAGG_BC00471_N01	mDC-like
Exp100-Sample1.all_Tn5-ACAAGG_BC00647_N02	B-like-2
Exp100-Sample1.all_Tn5-ACAAGG_BC00659_N01	Early-Ery
Exp100-Sample1.all_Tn5-ACAAGG_BC00709_N01	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01067_N02	NK-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01150_N03	Early-Ery
Exp100-Sample1.all_Tn5-ACAAGG_BC01178_N02	mDC-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01251_N01	B-like-2
Exp100-Sample1.all_Tn5-ACAAGG_BC01308_N04	CD34-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01356_N01	CD34-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01447_N02	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01457_N02	Mono-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01560_N02	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01739_N04	CD34-like
Exp100-Sample1.all_Tn5-ACAAGG_BC01773_N02	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02044_N02	B-like-2
Exp100-Sample1.all_Tn5-ACAAGG_BC02100_N02	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02165_N03	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02284_N03	B-like-2
Exp100-Sample1.all_Tn5-ACAAGG_BC02445_N03	B-like-2
Exp100-Sample1.all_Tn5-ACAAGG_BC02547_N02	CD8-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02588_N02	B-like-2
Exp100-Sample1.all_Tn5-ACAAGG_BC02650_N02	B-like-1
Exp100-Sample1.all_Tn5-ACAAGG_BC02746_N04	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02772_N02	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02784_N02	CD8-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02789_N03	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02820_N03	CD8-like
Exp100-Sample1.all_Tn5-ACAAGG_BC02881_N02	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC03018_N01	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC03169_N04	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC03306_N03	NK-like
Exp100-Sample1.all_Tn5-ACAAGG_BC03334_N03	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC03476_N03	B-like-2
Exp100-Sample1.all_Tn5-ACAAGG_BC03834_N05	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC03856_N04	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC03967_N03	B-like-2
Exp100-Sample1.all_Tn5-ACAAGG_BC03992_N02	CD8-like
Exp100-Sample1.all_Tn5-ACAAGG_BC04177_N03	CD34-like
Exp100-Sample1.all_Tn5-ACAAGG_BC04299_N05	NK-like
Exp100-Sample1.all_Tn5-ACAAGG_BC04327_N04	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC04337_N04	CD8-like
Exp100-Sample1.all_Tn5-ACAAGG_BC04387_N03	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC04547_N04	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC04571_N02	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC04572_N03	NK-like
Exp100-Sample1.all_Tn5-ACAAGG_BC05145_N03	CD8-like
Exp100-Sample1.all_Tn5-ACAAGG_BC05350_N05	CD4-like
Exp100-Sample1.all_Tn5-ACAAGG_BC05691_N05	CD8-like
