Exp100-Sample1.all_Tn5-CATAGA_BC01009_N01	Early-Ery
Exp100-Sample1.all_Tn5-CATAGA_BC01116_N02	CD34-like
Exp100-Sample1.all_Tn5-CATAGA_BC01357_N03	CLP-like-1
Exp100-Sample1.all_Tn5-CATAGA_BC01514_N01	CD8-like
Exp100-Sample1.all_Tn5-CATAGA_BC01645_N03	CMP-like
Exp100-Sample1.all_Tn5-CATAGA_BC01649_N01	CD8-like
Exp100-Sample1.all_Tn5-CATAGA_BC01733_N01	B-like-2
Exp100-Sample1.all_Tn5-CATAGA_BC01847_N02	B-like-2
Exp100-Sample1.all_Tn5-CATAGA_BC01852_N03	B-like-1
Exp100-Sample1.all_Tn5-CATAGA_BC01926_N03	CD34-like
Exp100-Sample1.all_Tn5-CATAGA_BC01999_N02	B-like-2
Exp100-Sample1.all_Tn5-CATAGA_BC02250_N02	CD4-like
Exp100-Sample1.all_Tn5-CATAGA_BC02280_N02	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC02323_N02	B-like-2
Exp100-Sample1.all_Tn5-CATAGA_BC02446_N03	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC02470_N05	CD8-like
Exp100-Sample1.all_Tn5-CATAGA_BC02489_N02	B-like-2
Exp100-Sample1.all_Tn5-CATAGA_BC02535_N02	CD8-like
Exp100-Sample1.all_Tn5-CATAGA_BC02565_N03	NK-like
Exp100-Sample1.all_Tn5-CATAGA_BC02609_N03	B-like-1
Exp100-Sample1.all_Tn5-CATAGA_BC02699_N02	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC02742_N02	Mono-like
Exp100-Sample1.all_Tn5-CATAGA_BC02795_N03	CD4-like
Exp100-Sample1.all_Tn5-CATAGA_BC02853_N02	Late-Ery
Exp100-Sample1.all_Tn5-CATAGA_BC02948_N02	NK-like
Exp100-Sample1.all_Tn5-CATAGA_BC02962_N03	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC03051_N03	CD34-like
Exp100-Sample1.all_Tn5-CATAGA_BC03149_N02	CD4-like
Exp100-Sample1.all_Tn5-CATAGA_BC03181_N01	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC03430_N03	CD4-like
Exp100-Sample1.all_Tn5-CATAGA_BC03474_N04	CMP-like
Exp100-Sample1.all_Tn5-CATAGA_BC03502_N01	NK-like
Exp100-Sample1.all_Tn5-CATAGA_BC03640_N03	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC03733_N03	CD4-like
Exp100-Sample1.all_Tn5-CATAGA_BC03831_N01	Collision
Exp100-Sample1.all_Tn5-CATAGA_BC03968_N03	CD8-like
Exp100-Sample1.all_Tn5-CATAGA_BC04017_N06	Late-Ery
Exp100-Sample1.all_Tn5-CATAGA_BC04028_N02	CD8-like
Exp100-Sample1.all_Tn5-CATAGA_BC04036_N02	CD4-like
Exp100-Sample1.all_Tn5-CATAGA_BC04105_N04	B-like-2
Exp100-Sample1.all_Tn5-CATAGA_BC04118_N02	Mono-like
Exp100-Sample1.all_Tn5-CATAGA_BC04230_N03	NK-like
Exp100-Sample1.all_Tn5-CATAGA_BC04248_N04	Early-Ery
Exp100-Sample1.all_Tn5-CATAGA_BC04552_N04	CD8-like
Exp100-Sample1.all_Tn5-CATAGA_BC04569_N03	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC04589_N04	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC04911_N06	B-like-1
Exp100-Sample1.all_Tn5-CATAGA_BC04974_N03	CD4-like
Exp100-Sample1.all_Tn5-CATAGA_BC04997_N04	B-like-2
Exp100-Sample1.all_Tn5-CATAGA_BC05003_N05	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC05227_N03	mDC-like
Exp100-Sample1.all_Tn5-CATAGA_BC05463_N04	B-like-1
Exp100-Sample1.all_Tn5-CATAGA_BC05465_N03	NK-like
Exp100-Sample1.all_Tn5-CCACGC_BC01011_N02	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC01047_N02	CD34-like
Exp100-Sample1.all_Tn5-CCACGC_BC01122_N01	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC01240_N02	Early-Ery
Exp100-Sample1.all_Tn5-CCACGC_BC01339_N01	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC01472_N01	CD8-like
Exp100-Sample1.all_Tn5-CCACGC_BC01506_N02	CLP-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC01676_N03	Early-Ery
Exp100-Sample1.all_Tn5-CCACGC_BC01834_N02	CD8-like
Exp100-Sample1.all_Tn5-CCACGC_BC01841_N02	CD8-like
Exp100-Sample1.all_Tn5-CCACGC_BC02138_N01	CD34-like
Exp100-Sample1.all_Tn5-CCACGC_BC02215_N02	CLP-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC02528_N02	Early-Ery
Exp100-Sample1.all_Tn5-CCACGC_BC02624_N02	NK-like
Exp100-Sample1.all_Tn5-CCACGC_BC02628_N02	B-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC02656_N01	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC02947_N03	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC02976_N03	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC02992_N02	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC03012_N02	Early-Ery
Exp100-Sample1.all_Tn5-CCACGC_BC03135_N02	NK-like
Exp100-Sample1.all_Tn5-CCACGC_BC03165_N02	B-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC03186_N01	Collision
Exp100-Sample1.all_Tn5-CCACGC_BC03279_N02	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC03285_N02	NK-like
Exp100-Sample1.all_Tn5-CCACGC_BC03326_N02	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC03345_N03	B-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC03394_N02	CD8-like
Exp100-Sample1.all_Tn5-CCACGC_BC03461_N02	B-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC03505_N02	Collision
Exp100-Sample1.all_Tn5-CCACGC_BC03634_N03	NK-like
Exp100-Sample1.all_Tn5-CCACGC_BC03676_N03	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC03821_N02	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC03930_N02	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC04067_N04	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC04074_N02	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC04115_N02	B-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC04261_N01	Mono-like
Exp100-Sample1.all_Tn5-CCACGC_BC04265_N01	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC04318_N01	CD34-like
Exp100-Sample1.all_Tn5-CCACGC_BC04319_N04	B-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC04372_N03	Late-Ery
Exp100-Sample1.all_Tn5-CCACGC_BC04419_N03	CD8-like
Exp100-Sample1.all_Tn5-CCACGC_BC04473_N04	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC04594_N02	CD4-like
Exp100-Sample1.all_Tn5-CCACGC_BC04625_N03	NK-like
Exp100-Sample1.all_Tn5-CCACGC_BC04645_N04	B-like-2
Exp100-Sample1.all_Tn5-CCACGC_BC04783_N03	CD8-like
Exp100-Sample1.all_Tn5-CCACGC_BC04886_N02	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC04931_N03	mDC-like
Exp100-Sample1.all_Tn5-CCACGC_BC05124_N04	mDC-like
