DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N715_Exp77_sample12_S1_BC245_N01,0,0.321,197,183,229,143054,146321,410450,4362,212,0.644,158112
N715_Exp77_sample12_S1_BC246_N02,0,0.297,222,207,172862,557,178659,577046,385370,278,0.69,187250
N715_Exp77_sample12_S1_BC247_N01,0,0.359,207,189,173,142534,144912,477897,3162,204,0.697,151349
N715_Exp77_sample12_S1_BC248_N02,0,0.374,222,205,196655,759,201627,513529,490719,294,0.607,224380
N715_Exp77_sample12_S1_BC249_N02,0,0.323,212,192,373,227722,234432,770181,5842,333,0.696,244998
N715_Exp77_sample12_S1_BC250_N01,0,0.315,215,195,223,141775,144222,447234,9366,208,0.678,152302
N715_Exp77_sample12_S1_BC251_N01,0,0.316,187,174,174,140784,142942,289649,2435,225,0.506,177822
N715_Exp77_sample12_S1_BC252_N01,0,0.047,114,86,141080,272,142580,571498,41216,55,0.751,145438
N715_Exp77_sample12_S1_BC253_N01,0,0.299,228,210,139648,534,142527,407313,257837,210,0.65,153277
N715_Exp77_sample12_S1_BC254_N01,0,0.27,213,199,136046,608,142239,411242,245383,256,0.654,152529
N715_Exp77_sample12_S1_BC255_N02,0,0.314,232,207,225190,808,233054,725621,192501,258,0.679,245916
N715_Exp77_sample12_S1_BC256_N01,0,0.259,213,198,139219,554,141867,451721,363914,208,0.686,149067
N715_Exp77_sample12_S1_BC257_N01,0,0.304,209,189,201,138810,141054,370756,6780,215,0.62,155332
N715_Exp77_sample12_S1_BC258_N01,0,0.297,204,187,206,138908,140781,339702,5561,146,0.586,159882
N715_Exp77_sample12_S1_BC259_N01,0,0.41,196,186,496,137309,139701,425212,14493,1209,0.671,148086
N715_Exp77_sample12_S1_BC260_N01,0,0.318,201,192,137539,438,139504,267260,170598,165,0.478,180650
N715_Exp77_sample12_S1_BC261_N01,0,0.291,222,200,136713,596,139481,463928,316330,255,0.699,145476
N715_Exp77_sample12_S1_BC262_N01,0,0.119,243,204,135861,1021,138865,460698,28675,480,0.699,144893
N715_Exp77_sample12_S1_BC263_N01,0,0.252,234,208,133712,447,136980,423909,306665,150,0.677,144712
N715_Exp77_sample12_S1_BC264_N01,0,0.346,209,189,231,134697,136856,423460,4073,208,0.677,144586
N715_Exp77_sample12_S1_BC265_N01,0,0.257,204,192,133474,471,136178,334568,226399,166,0.593,153558
N715_Exp77_sample12_S1_BC266_N01,0,0.304,226,206,132798,518,135925,466125,385988,185,0.708,141113
N715_Exp77_sample12_S1_BC267_N01,0,0.317,222,205,133017,480,135424,387008,269407,161,0.65,145638
N715_Exp77_sample12_S1_BC268_N01,0,0.393,211,191,155,132227,134789,299132,8966,144,0.549,159033
N715_Exp77_sample12_S1_BC269_N01,0,0.32,211,193,135,131560,133899,265348,10020,170,0.495,169118
N715_Exp77_sample12_S1_BC270_N01,0,0.339,203,186,169,130991,133480,377621,2569,147,0.647,143917
N715_Exp77_sample12_S1_BC271_N01,0,0.337,219,202,130687,484,133241,344293,287883,192,0.613,147547
N715_Exp77_sample12_S1_BC272_N01,0,0.347,228,203,130697,468,133200,397002,302110,172,0.664,141833
N715_Exp77_sample12_S1_BC273_N01,0,0.297,230,208,130061,425,133106,401226,253994,172,0.668,141384
N715_Exp77_sample12_S1_BC274_N02,0,0.35,216,196,420,167701,174132,695126,9874,461,0.749,177685
N715_Exp77_sample12_S1_BC275_N01,0,0.3,213,197,129053,472,131593,348414,172321,161,0.622,144581
N715_Exp77_sample12_S1_BC276_N03,0,0.333,217,199,408,239980,219314,705615,5775,409,0.689,230017
N715_Exp77_sample12_S1_BC277_N01,0,0.324,210,191,198,129248,131298,536504,3792,110,0.755,133717
N715_Exp77_sample12_S1_BC278_N01,0,0.313,208,191,148,128697,130673,295112,2812,119,0.557,152837
N715_Exp77_sample12_S1_BC279_N01,0,0.275,214,201,128160,698,130290,383480,585148,283,0.66,139128
N715_Exp77_sample12_S1_BC280_N01,0,0.353,221,199,127296,476,130166,298867,407291,224,0.564,151051
N715_Exp77_sample12_S1_BC281_N03,0,0.358,212,191,327,179095,144834,617059,16840,1363,0.765,147047
N715_Exp77_sample12_S1_BC282_N01,0,0.31,234,212,126707,558,129613,419642,478970,197,0.691,135789
N715_Exp77_sample12_S1_BC283_N01,0,0.314,189,174,150,127649,129317,362066,8251,150,0.643,139808
N715_Exp77_sample12_S1_BC284_N03,0,0.295,187,173,268,155413,138284,332850,13127,286,0.585,157204
N715_Exp77_sample12_S1_BC285_N01,0,0.279,216,200,126541,443,128911,407825,330075,178,0.684,135614
N715_Exp77_sample12_S1_BC286_N01,0,0.338,199,185,161,126334,128610,201203,3584,124,0.361,206700
N715_Exp77_sample12_S1_BC287_N01,0,0.236,228,206,124029,420,126750,327832,231682,143,0.613,140315
N715_Exp77_sample12_S1_BC288_N02,0,0.312,225,205,156522,523,162352,534188,325523,270,0.696,169627
N715_Exp77_sample12_S1_BC289_N01,0,0.341,220,203,123834,526,126333,392602,558981,186,0.678,133354
N715_Exp77_sample12_S1_BC290_N01,0,0.336,188,174,184,124731,126263,285308,12898,216,0.557,147640
N715_Exp77_sample12_S1_BC291_N01,0,0.303,225,201,123504,585,125950,364700,254257,240,0.655,135012
N715_Exp77_sample12_S1_BC292_N02,0,0.296,223,205,185288,891,191517,497802,162936,488,0.615,211667
N715_Exp77_sample12_S1_BC293_N01,0,0.055,184,140,121338,347,123578,354384,175588,99,0.651,132784
N715_Exp77_sample12_S1_BC294_N01,0,0.295,217,206,120437,484,122868,357338,347410,181,0.656,131570
N715_Exp77_sample12_S1_BC295_N01,0,0.345,222,206,119171,430,121760,412636,295970,131,0.705,126628
N715_Exp77_sample12_S1_BC296_N02,0,0.275,231,208,156514,470,159775,310914,176069,166,0.486,204467
N715_Exp77_sample12_S1_BC297_N01,0,0.41,204,191,446,118395,120832,464790,25267,1233,0.74,123722
N715_Exp77_sample12_S1_BC298_N01,0,0.277,232,207,117835,566,120638,329633,241275,205,0.634,131304
N715_Exp77_sample12_S1_BC299_N01,0,0.284,211,195,118504,446,120607,304347,218518,224,0.604,134656
N715_Exp77_sample12_S1_BC300_N01,0,0.338,205,185,170,117541,119588,403944,6894,188,0.704,124430
N715_Exp77_sample12_S1_BC301_N01,0,0.291,215,198,116950,417,119198,334960,249583,167,0.644,128743
N715_Exp77_sample12_S1_BC302_N02,0,0.343,216,200,176223,753,181091,461200,471348,308,0.607,201530
N715_Exp77_sample12_S1_BC303_N01,0,0.306,219,203,116035,475,118301,271594,305724,228,0.564,137290
N715_Exp77_sample12_S1_BC304_N01,0,0.308,198,186,116008,332,118261,323835,288645,136,0.635,128638
N715_Exp77_sample12_S1_BC305_N01,0,0.159,227,202,115509,481,117863,232538,90459,175,0.493,149331
N715_Exp77_sample12_S1_BC306_N01,0,0.333,219,200,199,115595,117776,255178,11306,130,0.538,140734
N715_Exp77_sample12_S1_BC307_N01,0,0.359,207,190,195,115068,116887,302720,6344,193,0.614,129340
N715_Exp77_sample12_S1_BC308_N01,0,0.36,207,190,188,113874,116257,324670,17255,139,0.642,125774
N715_Exp77_sample12_S1_BC309_N02,0,0.326,215,198,231,187296,190926,360299,8932,212,0.47,250206
N715_Exp77_sample12_S1_BC310_N01,0,0.286,220,201,112251,377,114227,249720,77188,167,0.543,135834
N715_Exp77_sample12_S1_BC311_N02,0,0.299,231,206,155450,609,160285,547740,483231,283,0.707,166487
N715_Exp77_sample12_S1_BC312_N01,0,0.406,218,198,110641,597,113179,331896,131110,289,0.659,120959
N715_Exp77_sample12_S1_BC313_N01,0,0.344,217,203,109272,382,111367,357885,245084,115,0.689,116826
N715_Exp77_sample12_S1_BC314_N01,0,0.299,221,199,108319,417,110702,309823,150094,136,0.643,119696
N715_Exp77_sample12_S1_BC315_N02,0,0.366,215,198,173427,695,177969,443892,526533,385,0.599,199543
N715_Exp77_sample12_S1_BC316_N01,0,0.345,215,196,159,108541,110481,336646,3079,151,0.672,117085
N715_Exp77_sample12_S1_BC317_N01,0,0.38,220,194,172,107529,110007,376371,2585,185,0.708,114244
N715_Exp77_sample12_S1_BC318_N02,0,0.327,209,190,157,149715,153256,339336,3623,179,0.548,181034
N715_Exp77_sample12_S1_BC319_N01,0,0.303,220,206,107950,367,109833,272797,321671,157,0.597,123340
N715_Exp77_sample12_S1_BC320_N03,0,0.311,223,205,157512,623,130349,534180,294195,362,0.756,132720
N715_Exp77_sample12_S1_BC321_N01,0,0.303,219,203,105918,305,107619,270961,116755,106,0.603,120252
N715_Exp77_sample12_S1_BC322_N01,0,0.225,238,214,105287,219,107167,154336,73812,120,0.306,197886
N715_Exp77_sample12_S1_BC323_N02,0,0.333,214,201,167044,601,171987,518215,495492,262,0.668,182699
N715_Exp77_sample12_S1_BC324_N01,0,0.236,214,200,105142,301,106719,237027,260189,146,0.55,125863
N715_Exp77_sample12_S1_BC325_N02,0,0.334,221,201,318,164479,169272,559504,4330,238,0.697,176725
N715_Exp77_sample12_S1_BC326_N01,0,0.262,219,202,103778,460,105700,324905,386188,174,0.675,111818
N715_Exp77_sample12_S1_BC327_N01,0,0.28,224,203,102239,421,104629,324701,300158,135,0.678,110474
N715_Exp77_sample12_S1_BC328_N01,0,0.332,229,202,101045,422,104066,355304,318319,161,0.707,108107
N715_Exp77_sample12_S1_BC329_N02,0,0.351,205,187,265,160752,165115,577891,12623,221,0.714,170930
N715_Exp77_sample12_S1_BC330_N01,0,0.272,214,203,101871,232,103390,152175,78682,106,0.321,183311
N715_Exp77_sample12_S1_BC331_N02,0,0.26,227,201,154112,432,158526,453025,202461,233,0.65,170483
N715_Exp77_sample12_S1_BC332_N01,0,0.328,216,198,101389,463,103190,192658,143402,166,0.464,136424
N715_Exp77_sample12_S1_BC333_N02,0,0.326,216,196,151262,682,156816,600468,397114,310,0.739,160640
N715_Exp77_sample12_S1_BC334_N01,0,0.344,234,204,98288,473,101138,379701,374045,222,0.734,103816
N715_Exp77_sample12_S1_BC335_N01,0,0.289,229,207,98790,387,100949,364324,220984,148,0.723,104092
N715_Exp77_sample12_S1_BC336_N02,0,0.391,215,196,272,152787,157517,572069,6715,335,0.725,162298
N715_Exp77_sample12_S1_BC337_N01,0,0.317,230,206,97929,434,100197,366935,304328,166,0.727,103137
N715_Exp77_sample12_S1_BC338_N02,0,0.378,210,190,222,162024,166856,432568,2388,384,0.614,184571
N715_Exp77_sample12_S1_BC339_N01,0,0.292,233,206,98009,417,100025,316923,171190,131,0.684,105196
N715_Exp77_sample12_S1_BC340_N02,0,0.274,220,201,160848,643,165494,429873,194872,328,0.615,182946
N715_Exp77_sample12_S1_BC341_N01,0,0.349,208,193,95895,531,97732,225433,206970,177,0.566,113172
N715_Exp77_sample12_S1_BC342_N01,0,0.479,213,191,200,95809,97692,386943,14590,281,0.748,99754
N715_Exp77_sample12_S1_BC343_N01,0,0.322,221,201,95582,346,97535,308360,291135,137,0.684,102619
N715_Exp77_sample12_S1_BC344_N03,0,0.329,212,200,137792,418,114803,381590,198597,2050,0.699,119750
N715_Exp77_sample12_S1_BC345_N02,0,0.357,214,198,152535,627,156649,330924,127532,265,0.527,189887
N715_Exp77_sample12_S1_BC346_N01,0,0.36,221,202,114,93693,95368,255162,2236,74,0.626,104444
N715_Exp77_sample12_S1_BC347_N01,0,0.344,222,203,92998,339,94825,346502,121115,120,0.726,97632
N715_Exp77_sample12_S1_BC348_N01,0,0.274,221,202,92633,443,94501,238947,220963,182,0.605,105434
N715_Exp77_sample12_S1_BC349_N01,0,0.206,230,206,423,91900,94283,138809,993,90,0.321,167082
N715_Exp77_sample12_S1_BC350_N01,0,0.306,216,198,92081,573,94139,286243,335891,254,0.671,99810
N715_Exp77_sample12_S1_BC351_N01,0,0.28,172,161,90332,650,93615,258144,63843,325,0.637,101630
N715_Exp77_sample12_S1_BC352_N01,0,0.302,221,207,91124,305,92975,217883,154209,127,0.573,106900
N715_Exp77_sample12_S1_BC353_N01,0,0.293,221,199,90420,469,92592,317966,183133,156,0.709,96107
N715_Exp77_sample12_S1_BC354_N02,0,0.382,217,196,97838,512,101673,352083,357788,327,0.711,105408
N715_Exp77_sample12_S1_BC355_N02,0,0.431,179,180,122683,609,125269,344317,455168,326,0.636,136117
N715_Exp77_sample12_S1_BC356_N01,0,0.274,211,197,90395,329,92153,267235,362533,146,0.655,98748
N715_Exp77_sample12_S1_BC357_N01,0,0.294,193,192,90932,326,92075,145479,108584,156,0.367,145914
N715_Exp77_sample12_S1_BC358_N01,0,0.226,237,214,89737,259,91743,190015,148742,103,0.517,112543
N715_Exp77_sample12_S1_BC359_N01,0,0.362,197,186,121,90303,91431,186344,1457,98,0.509,113312
N715_Exp77_sample12_S1_BC360_N01,0,0.41,206,192,448,89318,91409,201221,11053,1576,0.546,108304
N715_Exp77_sample12_S1_BC361_N01,0,0.401,204,189,140,89764,91095,171057,457,149,0.467,119862
N715_Exp77_sample12_S1_BC362_N01,0,0.217,224,206,89463,296,90912,187362,43194,75,0.515,111870
N715_Exp77_sample12_S1_BC363_N01,0,0.294,217,197,88036,323,89871,287350,206988,106,0.687,94361
N715_Exp77_sample12_S1_BC364_N01,0,0.315,201,188,138,88435,89860,164128,8223,128,0.453,121069
N715_Exp77_sample12_S1_BC365_N01,0,0.356,233,210,58,87497,89805,120171,1893,93,0.253,195765
N715_Exp77_sample12_S1_BC366_N01,0,0.417,215,197,520,87603,89659,342284,23278,1504,0.738,91873
N715_Exp77_sample12_S1_BC367_N01,0,0.326,221,204,87445,244,88961,203620,278759,130,0.563,103386
N715_Exp77_sample12_S1_BC368_N01,0,0.297,219,198,85926,504,88105,265802,231416,165,0.669,93568
N715_Exp77_sample12_S1_BC369_N01,0,0.344,221,204,86319,362,88039,239954,305748,143,0.633,95892
N715_Exp77_sample12_S1_BC370_N01,0,0.371,211,196,86453,448,87891,171565,209652,191,0.488,112218
N715_Exp77_sample12_S1_BC371_N01,0,0.335,216,200,85248,357,86994,215000,146251,172,0.595,97875
N715_Exp77_sample12_S1_BC372_N01,0,0.349,217,198,85049,546,86991,338946,283779,219,0.743,88961
N715_Exp77_sample12_S1_BC373_N01,0,0.312,209,198,85209,272,86867,180853,71666,100,0.52,106221
N715_Exp77_sample12_S1_BC374_N03,0,0.366,201,186,148,142648,124778,341821,21161,327,0.635,135711
N715_Exp77_sample12_S1_BC375_N01,0,0.403,194,177,83888,274,85551,277111,105978,126,0.691,89621
N715_Exp77_sample12_S1_BC376_N02,0,0.324,216,195,121474,558,125276,365822,274939,303,0.658,134020
N715_Exp77_sample12_S1_BC377_N01,0,0.267,221,204,82122,172,83663,136133,101078,81,0.385,127489
N715_Exp77_sample12_S1_BC378_N01,0,0.432,201,191,431,81534,83315,272798,41693,1343,0.695,87119
N715_Exp77_sample12_S1_BC379_N02,0,0.296,221,200,130541,660,134701,471614,489234,325,0.714,139438
N715_Exp77_sample12_S1_BC380_N01,0,0.327,223,202,80199,445,82188,272722,251755,151,0.699,85753
N715_Exp77_sample12_S1_BC381_N01,0,0.33,213,198,79540,206,80637,172896,84839,105,0.534,96916
N715_Exp77_sample12_S1_BC382_N01,0,0.33,215,200,78401,292,80172,188679,198284,127,0.575,92009
N715_Exp77_sample12_S1_BC383_N03,0,0.366,196,182,167,120648,98500,340905,10491,436,0.711,102126
N715_Exp77_sample12_S1_BC384_N01,0,0.415,209,184,76818,400,78927,344701,39275,135,0.771,80003
N715_Exp77_sample12_S1_BC385_N02,0,0.254,216,200,95854,240,97837,193434,86898,148,0.494,123773
N715_Exp77_sample12_S1_BC386_N02,0,0.309,216,198,120639,658,124592,349249,193001,342,0.643,134658
N715_Exp77_sample12_S1_BC387_N01,0,0.061,249,206,132,74957,76552,370423,85,113,0.793,77188
N715_Exp77_sample12_S1_BC388_N03,0,0.448,210,192,532,92832,69420,431664,26475,3403,0.839,69560
N715_Exp77_sample12_S1_BC389_N01,0,0.346,211,197,74718,335,76068,206238,156883,111,0.631,82979
N715_Exp77_sample12_S1_BC390_N02,0,0.404,185,178,275,112945,115234,255440,2556,180,0.549,136041
N715_Exp77_sample12_S1_BC391_N01,0,0.358,216,200,71331,457,72926,267317,532729,163,0.727,75057
N715_Exp77_sample12_S1_BC392_N01,0,0.28,272,236,69973,125,72104,91226,14199,35,0.21,185998
N715_Exp77_sample12_S1_BC393_N01,0,0.352,212,195,70325,304,71691,173020,282837,152,0.586,81412
N715_Exp77_sample12_S1_BC394_N01,0,0.187,218,208,67576,73,68347,182590,20326,30,0.626,74885
N715_Exp77_sample12_S1_BC395_N01,0,0.3,206,194,65174,219,66348,122757,99110,119,0.46,88390
N715_Exp77_sample12_S1_BC396_N01,0,0.298,223,203,64327,252,65607,147136,115018,120,0.554,76999
N715_Exp77_sample12_S1_BC397_N02,0,0.37,218,196,79949,543,83603,329906,330783,347,0.747,85396
N715_Exp77_sample12_S1_BC398_N03,0,0.38,216,197,134767,742,125042,403922,750571,393,0.69,131052
N715_Exp77_sample12_S1_BC399_N01,0,0.327,224,201,59666,370,61364,199828,237485,159,0.693,64224
N715_Exp77_sample12_S1_BC400_N01,0,0.414,210,191,115,60222,61151,106606,640,65,0.426,86136
N715_Exp77_sample12_S1_BC401_N01,0,0.282,199,182,95,59811,60810,102246,1909,68,0.405,89074
N715_Exp77_sample12_S1_BC402_N01,0,0.337,211,195,58862,321,60283,142932,105690,162,0.578,68962
N715_Exp77_sample12_S1_BC403_N02,0,0.302,224,202,95558,442,98621,307736,295453,247,0.68,104020
N715_Exp77_sample12_S1_BC404_N01,0,0.097,199,179,57282,567,59347,255679,99576,220,0.768,60209
N715_Exp77_sample12_S1_BC405_N01,0,0.271,225,204,56532,234,57745,113462,85958,83,0.491,73377
N715_Exp77_sample12_S1_BC406_N01,0,0.321,210,193,54394,290,55557,104340,115970,152,0.468,73092
N715_Exp77_sample12_S1_BC407_N01,0,0.275,276,248,29,53592,55322,73473,458,81,0.247,123046
N715_Exp77_sample12_S1_BC408_N01,0,0.236,207,201,53255,164,54064,134604,55942,34,0.598,60658
N715_Exp77_sample12_S1_BC409_N01,0,0.371,215,198,50464,611,52044,163908,194916,138,0.682,54796
N715_Exp77_sample12_S1_BC410_N02,0,0.2,174,165,77758,594,81281,319005,28684,350,0.745,83066
N715_Exp77_sample12_S1_BC411_N01,0,0.297,217,201,49320,168,50316,100432,77616,98,0.499,63233
N715_Exp77_sample12_S1_BC412_N02,0,0.387,214,193,59289,257,61715,188245,86449,158,0.672,65390
N715_Exp77_sample12_S1_BC413_N01,0,0.214,219,200,44958,954,46455,145062,216783,618,0.68,48991
N715_Exp77_sample12_S1_BC414_N01,0,0.135,178,172,45208,235,45948,151218,71051,82,0.696,48005
N715_Exp77_sample12_S1_BC415_N01,0,0.307,207,196,42732,299,43582,145236,245889,113,0.7,45442
