DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N705_Exp28_Sample5_S1_BC246_N01,0,0.349,213,198,19640,67,19935,29288,25498,12,0.319,35461
N705_Exp28_Sample5_S1_BC247_N01,0,0.324,220,204,12277,7408,19894,27700,24398,15,0.282,39400
N705_Exp28_Sample5_S1_BC248_N01,0,0.375,199,185,19478,129,19796,27709,25123,13,0.286,38755
N705_Exp28_Sample5_S1_BC249_N03,0,0.352,218,197,33998,144,33313,51530,41062,33,0.354,54440
N705_Exp28_Sample5_S1_BC250_N01,0,0.286,230,205,18826,543,19720,31195,123,11,0.368,31199
N705_Exp28_Sample5_S1_BC251_N01,0,0.392,212,196,19310,73,19572,27704,31460,19,0.294,37416
N705_Exp28_Sample5_S1_BC252_N01,0,0.392,223,202,19274,69,19557,28129,32286,12,0.305,36202
N705_Exp28_Sample5_S1_BC253_N01,0,0.304,220,199,19193,106,19548,32636,65312,45,0.401,28869
N705_Exp28_Sample5_S1_BC254_N01,0,0.392,215,198,19160,144,19527,28506,23484,13,0.315,35142
N705_Exp28_Sample5_S1_BC255_N01,0,0.377,222,198,164,19089,19523,29594,3256,5,0.34,32925
N705_Exp28_Sample5_S1_BC256_N01,0,0.325,201,185,114,19094,19402,29699,4288,3,0.347,32219
N705_Exp28_Sample5_S1_BC257_N01,0,0.297,208,193,19047,80,19312,27623,49224,26,0.301,36142
N705_Exp28_Sample5_S1_BC258_N01,0,0.356,209,186,82,18904,19183,28877,5500,3,0.336,32721
N705_Exp28_Sample5_S1_BC259_N01,0,0.137,247,217,18593,309,19114,28416,274,2,0.327,33298
N705_Exp28_Sample5_S1_BC260_N01,0,0.365,199,178,108,18670,18991,29340,3169,0,0.353,31093
N705_Exp28_Sample5_S1_BC261_N01,0,0.321,204,187,62,18665,18900,28263,4594,2,0.331,32597
N705_Exp28_Sample5_S1_BC262_N01,0,0.363,195,183,18421,183,18788,31772,40255,25,0.409,27342
N705_Exp28_Sample5_S1_BC263_N01,0,0.368,191,176,86,18511,18764,23985,3786,9,0.218,46768
N705_Exp28_Sample5_S1_BC264_N01,0,0.368,212,187,1057,17448,18760,32225,7105,5,0.418,26837
N705_Exp28_Sample5_S1_BC265_N01,0,0.311,201,185,3662,14837,18705,24298,8845,20,0.23,44324
N705_Exp28_Sample5_S1_BC266_N01,0,0.333,213,195,18397,34,18642,25539,35384,12,0.27,38321
N705_Exp28_Sample5_S1_BC267_N01,0,0.363,194,176,56,18365,18587,23990,2302,2,0.225,44920
N705_Exp28_Sample5_S1_BC268_N01,0,0.347,180,163,115,18310,18586,25430,5638,10,0.269,38321
N705_Exp28_Sample5_S1_BC269_N01,0,0.321,215,193,97,18275,18585,29269,1585,5,0.365,29587
N705_Exp28_Sample5_S1_BC270_N01,0,0.3,191,172,139,18271,18552,32051,6512,2,0.421,26378
N705_Exp28_Sample5_S1_BC271_N01,0,0.387,199,178,113,18256,18550,26601,4093,5,0.303,34540
N705_Exp28_Sample5_S1_BC272_N01,0,0.307,223,206,18206,48,18498,25507,26791,16,0.275,37450
N705_Exp28_Sample5_S1_BC273_N04,0,0.336,215,194,164,31591,29935,46080,4351,16,0.35,49282
N705_Exp28_Sample5_S1_BC274_N02,0,0.38,216,199,18323,58,18622,29141,50148,23,0.361,29917
N705_Exp28_Sample5_S1_BC275_N01,0,0.326,200,191,17990,62,18229,21926,26967,17,0.169,57484
N705_Exp28_Sample5_S1_BC276_N01,0,0.389,206,188,17893,95,18221,30541,57064,26,0.403,26786
N705_Exp28_Sample5_S1_BC277_N02,0,0.347,212,194,23348,121,23762,35438,41700,28,0.329,41171
N705_Exp28_Sample5_S1_BC278_N04,0,0.321,216,196,23934,135,22126,37512,44434,30,0.41,32108
N705_Exp28_Sample5_S1_BC279_N02,0,0.355,168,150,27161,88,27562,38533,43582,18,0.285,54100
N705_Exp28_Sample5_S1_BC280_N03,0,0.416,211,193,29566,73,27375,48968,47716,25,0.441,37595
N705_Exp28_Sample5_S1_BC281_N01,0,0.355,211,187,36,17390,17617,26316,4241,0,0.331,30440
N705_Exp28_Sample5_S1_BC282_N01,0,0.312,214,198,17252,76,17561,22997,24751,12,0.236,40631
N705_Exp28_Sample5_S1_BC283_N01,0,0.349,199,177,77,17282,17549,24646,3906,5,0.288,34110
N705_Exp28_Sample5_S1_BC284_N01,0,0.296,217,197,122,16915,17283,25905,11228,11,0.333,29692
N705_Exp28_Sample5_S1_BC285_N01,0,0.363,212,199,16903,148,17233,26542,46654,21,0.351,28347
N705_Exp28_Sample5_S1_BC286_N02,0,0.368,190,170,69,17300,17537,25430,4915,6,0.31,31958
N705_Exp28_Sample5_S1_BC287_N01,0,0.307,203,184,57,16944,17174,23582,2777,3,0.272,35112
N705_Exp28_Sample5_S1_BC288_N01,0,0.34,198,184,97,16821,17086,22434,3512,5,0.238,39233
N705_Exp28_Sample5_S1_BC289_N02,0,0.385,212,197,27773,152,28349,43376,79189,40,0.346,47107
N705_Exp28_Sample5_S1_BC290_N01,0,0.317,224,207,16735,137,17061,23544,39926,15,0.275,34479
N705_Exp28_Sample5_S1_BC291_N01,0,0.401,193,176,34,16833,17053,24491,3782,2,0.304,31659
N705_Exp28_Sample5_S1_BC292_N01,0,0.325,204,184,103,16800,17046,22424,5010,6,0.24,38930
N705_Exp28_Sample5_S1_BC293_N01,0,0.347,217,190,91,16625,16999,27656,5926,2,0.385,25909
N705_Exp28_Sample5_S1_BC294_N01,0,0.353,207,194,16762,45,16969,26651,38338,14,0.363,27120
N705_Exp28_Sample5_S1_BC295_N01,0,0.269,248,227,16432,61,16893,26061,32939,17,0.352,27718
N705_Exp28_Sample5_S1_BC296_N01,0,0.301,196,182,69,16530,16752,21624,1258,5,0.225,40471
N705_Exp28_Sample5_S1_BC297_N01,0,0.411,211,191,16285,86,16650,27020,36758,16,0.384,25458
N705_Exp28_Sample5_S1_BC298_N01,0,0.347,225,203,16315,42,16638,24214,39069,17,0.313,30114
N705_Exp28_Sample5_S1_BC299_N02,0,0.398,193,175,106,28064,28489,41178,4609,7,0.308,52237
N705_Exp28_Sample5_S1_BC300_N02,0,0.406,212,194,16147,351,16705,26064,59351,20,0.359,26953
N705_Exp28_Sample5_S1_BC301_N01,0,0.319,214,198,16033,121,16319,21569,21450,14,0.243,36780
N705_Exp28_Sample5_S1_BC302_N03,0,0.347,201,183,170,25582,23808,40113,2186,3,0.406,34792
N705_Exp28_Sample5_S1_BC303_N01,0,0.365,222,208,15978,82,16263,23880,36309,19,0.319,28958
N705_Exp28_Sample5_S1_BC304_N01,0,0.365,207,188,84,15935,16225,22450,2825,3,0.277,32590
N705_Exp28_Sample5_S1_BC305_N01,0,0.31,223,203,15902,96,16183,22584,19344,11,0.283,31890
N705_Exp28_Sample5_S1_BC306_N01,0,0.361,218,199,15795,171,16179,24351,34016,18,0.336,27604
N705_Exp28_Sample5_S1_BC307_N01,0,0.311,227,205,15731,235,16144,22919,31655,14,0.296,30676
N705_Exp28_Sample5_S1_BC308_N04,0,0.373,192,174,225,26500,21596,43880,53096,36,0.508,26818
N705_Exp28_Sample5_S1_BC309_N04,0,0.346,228,212,27639,228,25837,41029,27424,17,0.37,40659
N705_Exp28_Sample5_S1_BC310_N01,0,0.337,205,189,15722,64,15991,24750,40519,19,0.354,26110
N705_Exp28_Sample5_S1_BC311_N01,0,0.287,215,194,80,15654,15954,21933,3888,5,0.273,32526
N705_Exp28_Sample5_S1_BC312_N01,0,0.324,185,169,56,15740,15915,24154,2113,0,0.341,26788
N705_Exp28_Sample5_S1_BC313_N01,0,0.409,192,176,5576,10163,15893,22797,31008,18,0.303,29577
N705_Exp28_Sample5_S1_BC314_N02,0,0.36,205,193,21811,106,22155,31688,56994,31,0.301,41467
N705_Exp28_Sample5_S1_BC315_N01,0,0.334,194,183,15624,64,15819,21512,24305,17,0.265,33102
N705_Exp28_Sample5_S1_BC316_N01,0,0.367,217,198,15385,85,15684,24232,40096,11,0.353,25676
N705_Exp28_Sample5_S1_BC317_N01,0,0.439,186,174,15300,216,15676,23440,35668,17,0.331,27040
N705_Exp28_Sample5_S1_BC318_N01,0,0.305,206,191,15428,64,15668,25102,58956,20,0.376,24363
N705_Exp28_Sample5_S1_BC319_N01,0,0.316,211,192,143,15296,15609,22308,4537,3,0.3,29260
N705_Exp28_Sample5_S1_BC320_N01,0,0.333,213,197,74,15363,15581,21471,1957,6,0.274,31591
N705_Exp28_Sample5_S1_BC321_N01,0,0.258,226,202,15086,219,15563,24386,54976,31,0.362,24956
N705_Exp28_Sample5_S1_BC322_N01,0,0.358,194,184,15244,85,15466,20067,24066,14,0.229,36779
N705_Exp28_Sample5_S1_BC323_N01,0,0.334,221,201,15243,39,15446,20450,24513,13,0.245,34649
N705_Exp28_Sample5_S1_BC324_N01,0,0.364,195,179,15060,127,15375,23224,23307,17,0.338,26078
N705_Exp28_Sample5_S1_BC325_N01,0,0.339,219,204,15053,105,15372,21018,31741,15,0.269,31747
N705_Exp28_Sample5_S1_BC326_N01,0,0.476,124,107,15172,59,15344,19965,27442,18,0.231,36180
N705_Exp28_Sample5_S1_BC327_N01,0,0.359,172,169,15157,40,15326,19590,34982,25,0.218,38202
N705_Exp28_Sample5_S1_BC328_N03,0,0.373,213,196,21890,81,21494,32340,52575,29,0.335,36692
N705_Exp28_Sample5_S1_BC329_N01,0,0.372,216,195,75,14973,15246,23536,2556,3,0.352,24990
N705_Exp28_Sample5_S1_BC330_N01,0,0.384,211,193,14557,431,15220,26291,54102,21,0.421,21644
N705_Exp28_Sample5_S1_BC331_N01,0,0.422,154,152,15024,52,15190,20248,21319,13,0.25,33453
N705_Exp28_Sample5_S1_BC332_N01,0,0.361,211,187,61,14872,15156,22254,2896,4,0.319,26988
N705_Exp28_Sample5_S1_BC333_N01,0,0.401,192,178,14914,49,15115,23893,66416,23,0.367,23937
N705_Exp28_Sample5_S1_BC334_N01,0,0.293,206,192,14635,73,14868,19203,19108,12,0.226,35856
N705_Exp28_Sample5_S1_BC335_N01,0,0.235,184,164,14254,100,14556,22460,29655,11,0.352,23877
N705_Exp28_Sample5_S1_BC336_N01,0,0.354,214,198,14260,107,14528,21234,48518,21,0.316,26087
N705_Exp28_Sample5_S1_BC337_N01,0,0.24,196,171,56,14285,14506,21789,5019,4,0.334,24833
N705_Exp28_Sample5_S1_BC338_N03,0,0.367,201,183,52,26396,26046,36404,5847,20,0.285,51154
N705_Exp28_Sample5_S1_BC339_N01,0,0.32,228,203,75,14101,14384,19609,718,3,0.266,29918
N705_Exp28_Sample5_S1_BC340_N01,0,0.361,207,180,195,13905,14339,23402,3056,0,0.387,21768
N705_Exp28_Sample5_S1_BC341_N01,0,0.41,200,183,13938,59,14144,19983,25739,16,0.292,27146
N705_Exp28_Sample5_S1_BC342_N01,0,0.363,221,205,13833,64,14121,22041,29605,23,0.359,22771
N705_Exp28_Sample5_S1_BC343_N01,0,0.311,209,188,39,13798,13970,18868,1899,0,0.26,29734
N705_Exp28_Sample5_S1_BC344_N01,0,0.402,209,188,283,13484,13928,18903,2257,3,0.263,29287
N705_Exp28_Sample5_S1_BC345_N01,0,0.343,202,186,13566,195,13919,22187,54872,20,0.373,21791
N705_Exp28_Sample5_S1_BC346_N01,0,0.33,196,184,13580,115,13848,18037,22697,20,0.232,32553
N705_Exp28_Sample5_S1_BC347_N01,0,0.365,220,198,13579,68,13839,20832,25576,16,0.336,23606
N705_Exp28_Sample5_S1_BC348_N01,0,0.346,219,201,13569,41,13814,20080,28002,12,0.312,25059
N705_Exp28_Sample5_S1_BC349_N01,0,0.252,230,204,13385,156,13790,19081,5101,18,0.277,27698
N705_Exp28_Sample5_S1_BC350_N01,0,0.342,219,196,77,13488,13768,17877,1386,2,0.23,32668
N705_Exp28_Sample5_S1_BC351_N03,0,0.423,190,168,120,23201,22612,35893,3464,4,0.37,35604
N705_Exp28_Sample5_S1_BC352_N01,0,0.288,197,178,4772,8832,13716,18034,21526,26,0.239,31371
N705_Exp28_Sample5_S1_BC353_N01,0,0.323,200,177,78,13424,13667,20976,3522,2,0.348,22602
N705_Exp28_Sample5_S1_BC354_N03,0,0.397,191,177,107,24747,24238,34033,3856,18,0.288,47132
N705_Exp28_Sample5_S1_BC355_N01,0,0.383,223,194,1871,11535,13615,18916,7278,4,0.28,27096
N705_Exp28_Sample5_S1_BC356_N01,0,0.321,198,181,108,13366,13614,18154,4042,8,0.25,29952
N705_Exp28_Sample5_S1_BC357_N03,0,0.329,212,196,22176,69,21478,33113,23247,17,0.351,35276
N705_Exp28_Sample5_S1_BC358_N01,0,0.364,211,198,13416,55,13606,18677,24939,13,0.272,27837
N705_Exp28_Sample5_S1_BC359_N01,0,0.383,200,187,13297,123,13547,17458,23041,12,0.224,32897
N705_Exp28_Sample5_S1_BC360_N01,0,0.324,218,201,13204,122,13490,18094,30184,28,0.254,29226
N705_Exp28_Sample5_S1_BC361_N01,0,0.133,156,135,13041,106,13464,22367,1113,8,0.398,20001
N705_Exp28_Sample5_S1_BC362_N01,0,0.37,210,196,13113,115,13458,20285,26494,6,0.337,22907
N705_Exp28_Sample5_S1_BC363_N01,0,0.347,215,198,13215,70,13440,20377,27909,16,0.34,22659
N705_Exp28_Sample5_S1_BC364_N01,0,0.37,194,170,141,13131,13417,19253,2427,1,0.303,24950
N705_Exp28_Sample5_S1_BC365_N01,0,0.357,216,194,42,13186,13400,19186,2394,5,0.302,25028
N705_Exp28_Sample5_S1_BC366_N01,0,0.413,147,144,18,13201,13334,18716,131,0,0.288,25948
N705_Exp28_Sample5_S1_BC367_N01,0,0.39,168,149,170,13039,13327,19979,3222,6,0.333,22889
N705_Exp28_Sample5_S1_BC368_N01,0,0.348,199,189,13070,99,13326,17222,17477,11,0.226,32076
N705_Exp28_Sample5_S1_BC369_N01,0,0.394,217,198,13054,74,13318,18730,39624,18,0.289,25809
N705_Exp28_Sample5_S1_BC370_N01,0,0.343,202,184,50,13060,13257,17984,4079,6,0.263,27908
N705_Exp28_Sample5_S1_BC371_N01,0,0.305,213,191,46,13044,13255,18095,980,2,0.267,27478
N705_Exp28_Sample5_S1_BC372_N05,0,0.436,157,152,15747,32075,46926,65134,27686,53,0.28,93590
N705_Exp28_Sample5_S1_BC373_N01,0,0.211,198,186,12605,47,13026,17478,3956,10,0.255,28194
N705_Exp28_Sample5_S1_BC374_N02,0,0.452,145,132,21831,84,22152,33135,19869,25,0.331,38188
N705_Exp28_Sample5_S1_BC375_N01,0,0.307,198,186,11882,918,12968,17429,27599,9,0.256,27949
N705_Exp28_Sample5_S1_BC376_N01,0,0.336,187,169,93,12724,12935,18034,2942,0,0.283,25544
N705_Exp28_Sample5_S1_BC377_N01,0,0.39,189,166,40,12769,12933,19163,5372,4,0.325,22661
N705_Exp28_Sample5_S1_BC378_N02,0,0.327,193,183,21275,87,21572,30364,37295,26,0.29,41729
N705_Exp28_Sample5_S1_BC379_N01,0,0.28,210,195,12471,187,12831,22974,30069,10,0.441,17605
N705_Exp28_Sample5_S1_BC380_N01,0,0.338,212,194,12324,289,12771,19255,22758,12,0.337,21727
N705_Exp28_Sample5_S1_BC381_N07,0,0.342,194,176,156,37706,33129,51493,2922,11,0.357,53752
N705_Exp28_Sample5_S1_BC382_N01,0,0.399,186,166,193,12424,12731,20556,2587,0,0.381,19594
N705_Exp28_Sample5_S1_BC383_N01,0,0.402,204,190,12451,172,12725,19206,35927,11,0.337,21611
N705_Exp28_Sample5_S1_BC384_N01,0,0.351,186,176,65,12442,12615,15496,1628,1,0.186,36331
N705_Exp28_Sample5_S1_BC385_N01,0,0.366,212,196,12233,92,12492,20887,37342,17,0.402,18417
N705_Exp28_Sample5_S1_BC386_N01,0,0.339,212,192,165,12111,12439,16450,1866,2,0.244,27992
N705_Exp28_Sample5_S1_BC387_N01,0,0.371,193,181,12249,35,12399,17062,21864,14,0.273,25222
N705_Exp28_Sample5_S1_BC388_N01,0,0.321,202,180,89,12171,12385,22436,2735,9,0.448,16810
N705_Exp28_Sample5_S1_BC389_N01,0,0.318,212,191,12109,92,12354,17584,7359,6,0.297,23350
N705_Exp28_Sample5_S1_BC390_N01,0,0.363,209,191,152,12062,12341,15376,2118,0,0.197,33635
N705_Exp28_Sample5_S1_BC391_N01,0,0.416,216,198,11878,304,12322,18806,32645,22,0.345,20557
N705_Exp28_Sample5_S1_BC392_N01,0,0.319,205,193,12101,50,12275,15908,20856,16,0.228,29295
N705_Exp28_Sample5_S1_BC393_N01,0,0.311,202,182,169,11938,12218,15998,2684,5,0.236,28280
N705_Exp28_Sample5_S1_BC394_N01,0,0.23,199,179,6794,5247,12213,18310,18543,12,0.333,20974
N705_Exp28_Sample5_S1_BC395_N01,0,0.296,211,198,11981,33,12130,15867,17687,10,0.236,28157
N705_Exp28_Sample5_S1_BC396_N01,0,0.298,216,201,11930,49,12123,17388,26739,13,0.303,22564
N705_Exp28_Sample5_S1_BC397_N03,0,0.359,214,189,49,15706,15556,22997,2717,4,0.324,27366
N705_Exp28_Sample5_S1_BC398_N01,0,0.267,212,199,11868,72,12079,16166,22087,13,0.253,26319
N705_Exp28_Sample5_S1_BC399_N03,0,0.387,184,174,26453,498,26566,39390,86634,48,0.326,46493
N705_Exp28_Sample5_S1_BC400_N01,0,0.296,220,198,48,11806,11972,17296,2400,0,0.308,21972
N705_Exp28_Sample5_S1_BC401_N01,0,0.312,209,188,46,11731,11945,16805,2320,0,0.289,23131
N705_Exp28_Sample5_S1_BC402_N01,0,0.339,214,188,34,11684,11892,17525,2455,0,0.321,21038
N705_Exp28_Sample5_S1_BC403_N01,0,0.373,202,182,25,11744,11882,16580,2837,0,0.283,23420
N705_Exp28_Sample5_S1_BC404_N01,0,0.309,221,202,11663,64,11862,15146,18998,19,0.217,29671
N705_Exp28_Sample5_S1_BC405_N01,0,0.31,202,181,11652,43,11860,18746,50559,9,0.367,18785
N705_Exp28_Sample5_S1_BC406_N01,0,0.346,193,171,219,11472,11841,19243,2766,4,0.385,18073
N705_Exp28_Sample5_S1_BC407_N01,0,0.316,195,176,66,11607,11785,15229,3909,4,0.226,28376
N705_Exp28_Sample5_S1_BC408_N03,0,0.332,199,185,18378,69,17931,27887,24614,19,0.357,29068
N705_Exp28_Sample5_S1_BC409_N01,0,0.373,189,179,11483,57,11686,14687,17314,11,0.204,30856
N705_Exp28_Sample5_S1_BC410_N01,0,0.314,212,197,11325,97,11557,15564,37316,13,0.257,24779
N705_Exp28_Sample5_S1_BC411_N01,0,0.358,216,200,11224,42,11405,17112,31127,16,0.334,19560
N705_Exp28_Sample5_S1_BC412_N01,0,0.304,216,195,8832,2406,11400,17296,25287,8,0.341,19198
N705_Exp28_Sample5_S1_BC413_N08,0,0.453,142,135,3996,34657,29452,54597,13266,26,0.461,39172
N705_Exp28_Sample5_S1_BC414_N01,0,0.369,208,191,10985,265,11383,15970,26758,15,0.287,22174
N705_Exp28_Sample5_S1_BC415_N01,0,0.339,213,200,11154,81,11376,16670,26165,19,0.318,20331
N705_Exp28_Sample5_S1_BC416_N01,0,0.306,219,200,11179,46,11341,16156,36737,18,0.298,21398
N705_Exp28_Sample5_S1_BC417_N01,0,0.448,208,192,10936,242,11332,16421,19585,9,0.31,20678
N705_Exp28_Sample5_S1_BC418_N03,0,0.353,215,202,20598,696,20249,33069,54800,40,0.388,30714
N705_Exp28_Sample5_S1_BC419_N01,0,0.361,226,206,11064,40,11287,18862,37759,16,0.402,16651
N705_Exp28_Sample5_S1_BC420_N01,0,0.323,185,172,37,11088,11240,14564,2132,5,0.228,26840
N705_Exp28_Sample5_S1_BC421_N01,0,0.385,211,191,68,10984,11162,16122,3418,0,0.308,20495
N705_Exp28_Sample5_S1_BC422_N01,0,0.344,218,198,10967,46,11156,15382,27803,12,0.275,22590
N705_Exp28_Sample5_S1_BC423_N01,0,0.361,185,178,10981,46,11149,14768,24210,16,0.245,24977
N705_Exp28_Sample5_S1_BC424_N01,0,0.37,216,190,72,10872,11148,16942,3054,6,0.342,18724
N705_Exp28_Sample5_S1_BC425_N01,0,0.352,217,203,10869,107,11114,16473,28941,9,0.325,19463
N705_Exp28_Sample5_S1_BC426_N01,0,0.416,207,191,10717,254,11108,17330,32149,16,0.359,17924
N705_Exp28_Sample5_S1_BC427_N01,0,0.304,195,174,28,10960,11101,15349,1435,1,0.277,22334
N705_Exp28_Sample5_S1_BC428_N02,0,0.395,214,195,45,16208,16451,23797,1505,2,0.309,30119
N705_Exp28_Sample5_S1_BC429_N01,0,0.304,209,183,47,10921,11092,16588,5768,3,0.331,19128
N705_Exp28_Sample5_S1_BC430_N01,0,0.368,191,185,10943,59,11074,14695,23102,11,0.246,24687
N705_Exp28_Sample5_S1_BC431_N01,0,0.303,236,215,10862,38,11059,16263,14027,8,0.32,19638
N705_Exp28_Sample5_S1_BC432_N01,0,0.397,183,161,69,10876,11040,14519,1601,12,0.24,25234
N705_Exp28_Sample5_S1_BC433_N01,0,0.333,193,176,8106,2804,11032,14699,23576,12,0.249,24324
N705_Exp28_Sample5_S1_BC434_N01,0,0.401,211,193,10713,104,10959,16721,39963,19,0.345,18291
N705_Exp28_Sample5_S1_BC435_N01,0,0.335,210,202,10739,100,10935,14895,33742,13,0.266,22790
N705_Exp28_Sample5_S1_BC436_N01,0,0.415,212,194,10720,53,10909,17060,36984,12,0.361,17542
N705_Exp28_Sample5_S1_BC437_N01,0,0.306,219,194,54,10693,10909,14088,2921,1,0.226,26318
N705_Exp28_Sample5_S1_BC438_N01,0,0.341,217,199,10650,97,10889,15540,27788,9,0.299,20471
N705_Exp28_Sample5_S1_BC439_N01,0,0.314,228,208,10678,49,10855,15610,30143,17,0.305,20101
N705_Exp28_Sample5_S1_BC440_N01,0,0.319,213,197,10641,30,10795,13749,21547,12,0.215,27227
N705_Exp28_Sample5_S1_BC441_N01,0,0.36,209,186,76,10582,10783,16029,765,0,0.327,18788
N705_Exp28_Sample5_S1_BC442_N01,0,0.388,187,172,140,10523,10779,13577,1922,0,0.206,28240
N705_Exp28_Sample5_S1_BC443_N01,0,0.299,220,201,10597,44,10761,14105,46010,15,0.237,24832
N705_Exp28_Sample5_S1_BC444_N01,0,0.396,200,188,10606,50,10756,17533,44628,18,0.387,16353
N705_Exp28_Sample5_S1_BC445_N01,0,0.353,226,206,10463,90,10689,13859,15616,13,0.229,25474
N705_Exp28_Sample5_S1_BC446_N01,0,0.387,212,197,10458,74,10652,16551,31801,19,0.356,17292
N705_Exp28_Sample5_S1_BC447_N01,0,0.36,225,210,10254,138,10535,14432,23152,16,0.27,21658
N705_Exp28_Sample5_S1_BC448_N01,0,0.31,203,186,82,10299,10473,13216,1744,10,0.208,27261
N705_Exp28_Sample5_S1_BC449_N01,0,0.337,217,199,9888,350,10414,14519,15629,14,0.283,20566
N705_Exp28_Sample5_S1_BC450_N02,0,0.292,193,177,87,17682,17986,24526,3606,10,0.267,37386
N705_Exp28_Sample5_S1_BC451_N01,0,0.347,207,195,10193,49,10329,13245,29926,16,0.22,25481
N705_Exp28_Sample5_S1_BC452_N01,0,0.399,199,181,10137,66,10316,15080,33617,11,0.316,18519
N705_Exp28_Sample5_S1_BC453_N01,0,0.364,224,206,9731,375,10258,14614,28148,19,0.298,19353
N705_Exp28_Sample5_S1_BC454_N01,0,0.295,215,198,8703,1369,10228,15701,48917,26,0.349,16910
N705_Exp28_Sample5_S1_BC455_N01,0,0.287,193,175,31,10068,10198,13648,1968,1,0.253,22223
N705_Exp28_Sample5_S1_BC456_N01,0,0.413,196,177,10036,62,10195,15153,25544,19,0.327,17767
N705_Exp28_Sample5_S1_BC457_N01,0,0.388,187,176,9925,156,10179,13439,17736,17,0.243,23012
N705_Exp28_Sample5_S1_BC458_N01,0,0.267,225,199,509,9464,10111,16849,19346,1,0.4,14965
N705_Exp28_Sample5_S1_BC459_N01,0,0.189,234,208,9780,104,10044,12989,1741,7,0.227,24128
N705_Exp28_Sample5_S1_BC460_N01,0,0.305,226,211,9755,106,10009,13177,12358,10,0.24,22809
N705_Exp28_Sample5_S1_BC461_N01,0,0.377,217,194,9749,75,9998,16407,29188,13,0.391,15074
N705_Exp28_Sample5_S1_BC462_N02,0,0.341,217,197,15965,195,16397,23650,29534,14,0.307,30188
N705_Exp28_Sample5_S1_BC463_N01,0,0.403,192,180,9835,57,9980,12867,18023,12,0.224,24201
N705_Exp28_Sample5_S1_BC464_N01,0,0.288,219,201,9780,46,9970,17160,41078,18,0.419,14232
N705_Exp28_Sample5_S1_BC465_N01,0,0.371,194,176,85,9709,9894,12210,1447,2,0.19,27972
N705_Exp28_Sample5_S1_BC466_N07,0,0.474,111,101,9025,26089,31616,47189,17114,35,0.33,54704
N705_Exp28_Sample5_S1_BC467_N01,0,0.339,228,205,9612,61,9843,15137,26915,9,0.35,16228
N705_Exp28_Sample5_S1_BC468_N01,0,0.297,226,204,9591,92,9825,15293,35549,13,0.358,15908
N705_Exp28_Sample5_S1_BC469_N01,0,0.285,222,206,9640,44,9764,12966,15468,7,0.247,21724
N705_Exp28_Sample5_S1_BC470_N01,0,0.33,201,190,9476,54,9596,11938,15903,7,0.196,26301
N705_Exp28_Sample5_S1_BC471_N01,0,0.318,196,185,9437,43,9579,12325,13500,12,0.223,23377
N705_Exp28_Sample5_S1_BC472_N01,0,0.393,209,196,9348,80,9530,12857,25743,11,0.259,20341
N705_Exp28_Sample5_S1_BC473_N01,0,0.281,199,182,7342,2049,9505,14727,28622,12,0.355,15495
N705_Exp28_Sample5_S1_BC474_N02,0,0.329,205,183,160,15029,15391,23333,2216,4,0.34,25952
N705_Exp28_Sample5_S1_BC475_N01,0,0.37,219,200,9264,74,9420,13499,18544,18,0.302,17564
N705_Exp28_Sample5_S1_BC476_N01,0,0.34,204,188,9223,46,9373,13621,17538,5,0.312,17011
N705_Exp28_Sample5_S1_BC477_N01,0,0.297,211,188,157,9065,9356,14495,1267,5,0.355,15254
N705_Exp28_Sample5_S1_BC478_N02,0,0.473,193,179,15177,75,15425,20672,42407,29,0.254,33492
N705_Exp28_Sample5_S1_BC479_N01,0,0.14,216,187,9058,55,9297,15376,15658,7,0.395,13885
N705_Exp28_Sample5_S1_BC480_N01,0,0.316,206,191,8555,637,9287,14953,25400,9,0.379,14346
N705_Exp28_Sample5_S1_BC481_N01,0,0.287,225,201,9111,44,9266,13549,29538,12,0.316,16625
N705_Exp28_Sample5_S1_BC482_N01,0,0.297,280,256,8997,23,9175,10111,10011,5,0.093,51186
N705_Exp28_Sample5_S1_BC483_N01,0,0.342,198,190,8931,59,9077,12056,24398,17,0.247,20185
N705_Exp28_Sample5_S1_BC484_N01,0,0.371,208,195,8904,83,9067,12434,17739,8,0.271,18594
N705_Exp28_Sample5_S1_BC485_N01,0,0.392,208,189,8856,44,9004,14769,33260,11,0.39,13583
N705_Exp28_Sample5_S1_BC486_N01,0,0.298,209,188,140,8755,8985,12162,2120,5,0.261,19019
N705_Exp28_Sample5_S1_BC487_N01,0,0.155,254,213,8534,219,8959,14003,25159,12,0.36,14418
N705_Exp28_Sample5_S1_BC488_N01,0,0.29,298,288,16,8760,8951,10050,932,1,0.109,42537
N705_Exp28_Sample5_S1_BC489_N01,0,0.284,203,190,8430,398,8940,11604,19976,20,0.23,21235
N705_Exp28_Sample5_S1_BC490_N01,0,0.341,204,187,8700,93,8907,15051,34332,17,0.408,12973
N705_Exp28_Sample5_S1_BC491_N01,0,0.3,226,205,8718,26,8889,14078,42831,19,0.369,14040
N705_Exp28_Sample5_S1_BC492_N01,0,0.312,203,184,87,8668,8849,12542,2417,1,0.294,16871
N705_Exp28_Sample5_S1_BC493_N01,0,0.356,228,208,8615,50,8804,13071,23714,19,0.326,15373
