DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N714_Exp77_sample11_S1_BC251_N01,0,0.328,207,190,264,163139,165048,590981,27004,249,0.721,170353
N714_Exp77_sample11_S1_BC252_N01,0,0.272,210,202,162782,478,164870,512692,210821,167,0.678,174011
N714_Exp77_sample11_S1_BC253_N01,0,0.353,196,181,313,161904,164462,538806,9465,349,0.695,171954
N714_Exp77_sample11_S1_BC254_N01,0,0.364,203,187,356,161868,164396,402990,5678,215,0.592,185538
N714_Exp77_sample11_S1_BC255_N01,0,0.317,218,204,161806,639,164378,552349,398154,235,0.702,171170
N714_Exp77_sample11_S1_BC256_N01,0,0.306,190,182,226,162340,164041,301588,6872,219,0.456,219741
N714_Exp77_sample11_S1_BC257_N01,0,0.309,199,193,161709,482,163533,365414,158557,258,0.552,192280
N714_Exp77_sample11_S1_BC258_N01,0,0.363,197,184,280,161319,163243,570426,10237,201,0.714,169028
N714_Exp77_sample11_S1_BC259_N01,0,0.338,203,189,328,161173,162999,584717,5556,246,0.721,168200
N714_Exp77_sample11_S1_BC260_N01,0,0.314,213,201,159909,606,162284,480959,180435,258,0.663,173020
N714_Exp77_sample11_S1_BC261_N01,0,0.332,220,198,309,158868,161920,459521,1935,314,0.648,174440
N714_Exp77_sample11_S1_BC262_N01,0,0.328,224,201,220,159301,161779,404182,6212,218,0.6,181279
N714_Exp77_sample11_S1_BC263_N01,0,0.317,210,198,159660,370,161755,358006,231422,243,0.548,191115
N714_Exp77_sample11_S1_BC264_N01,0,0.312,218,200,158497,613,160955,409057,203149,202,0.607,179253
N714_Exp77_sample11_S1_BC265_N01,0,0.316,199,188,234,159042,160649,292780,2161,226,0.451,216867
N714_Exp77_sample11_S1_BC266_N01,0,0.224,222,208,158150,401,160623,325215,191009,181,0.506,199924
N714_Exp77_sample11_S1_BC267_N01,0,0.261,217,207,158131,343,160404,318364,102609,145,0.496,202375
N714_Exp77_sample11_S1_BC268_N01,0,0.303,208,190,283,157395,160070,420784,8722,310,0.62,176266
N714_Exp77_sample11_S1_BC269_N01,0,0.318,202,184,303,157863,160020,468365,16822,219,0.658,171096
N714_Exp77_sample11_S1_BC270_N01,0,0.391,218,198,282,157641,159804,482534,18529,178,0.669,169680
N714_Exp77_sample11_S1_BC271_N01,0,0.241,222,207,157620,477,159668,388466,331291,136,0.589,180734
N714_Exp77_sample11_S1_BC272_N01,0,0.406,204,189,179,157291,159336,326834,3994,185,0.512,196654
N714_Exp77_sample11_S1_BC273_N02,0,0.427,219,198,399,195059,202596,845384,11953,433,0.76,205997
N714_Exp77_sample11_S1_BC274_N01,0,0.303,201,186,291,157030,158961,500122,5038,245,0.682,167399
N714_Exp77_sample11_S1_BC275_N01,0,0.421,207,189,372,156437,158544,500156,2179,327,0.683,166876
N714_Exp77_sample11_S1_BC276_N01,0,0.301,214,195,243,155860,158000,401876,2588,158,0.607,175912
N714_Exp77_sample11_S1_BC277_N01,0,0.286,192,178,281,156039,157923,418662,5452,221,0.623,173441
N714_Exp77_sample11_S1_BC278_N01,0,0.214,212,201,156084,296,157747,271034,88779,118,0.418,225606
N714_Exp77_sample11_S1_BC279_N01,0,0.372,206,189,238,154585,156870,332898,6274,203,0.529,189652
N714_Exp77_sample11_S1_BC280_N01,0,0.295,203,187,285,154809,156867,458425,2890,184,0.658,167786
N714_Exp77_sample11_S1_BC281_N01,0,0.398,180,178,210,154204,155591,298541,3273,496,0.479,201241
N714_Exp77_sample11_S1_BC282_N01,0,0.401,191,181,278,153959,155462,324985,3443,183,0.522,189630
N714_Exp77_sample11_S1_BC283_N01,0,0.299,213,202,152774,518,155357,446218,246984,173,0.652,166865
N714_Exp77_sample11_S1_BC284_N01,0,0.259,219,205,152441,527,154723,363211,299998,144,0.574,177763
N714_Exp77_sample11_S1_BC285_N01,0,0.402,185,179,246,152652,154460,307657,10349,782,0.498,194395
N714_Exp77_sample11_S1_BC286_N01,0,0.332,213,197,299,152367,154372,457637,2138,332,0.663,164575
N714_Exp77_sample11_S1_BC287_N01,0,0.343,211,191,306,151454,154143,499962,10344,248,0.692,161438
N714_Exp77_sample11_S1_BC288_N01,0,0.307,220,204,151729,328,153991,331919,169290,132,0.536,184535
N714_Exp77_sample11_S1_BC289_N01,0,0.385,199,187,218,151605,153965,378688,5301,176,0.593,173541
N714_Exp77_sample11_S1_BC290_N01,0,0.301,210,193,225,151871,153759,388829,2615,171,0.605,171540
N714_Exp77_sample11_S1_BC291_N01,0,0.26,233,213,150370,549,153369,455262,440737,180,0.663,163457
N714_Exp77_sample11_S1_BC292_N02,0,0.358,211,190,360,162841,167705,771231,30992,398,0.783,169496
N714_Exp77_sample11_S1_BC293_N01,0,0.346,189,179,199,151428,153006,394700,5820,298,0.612,169530
N714_Exp77_sample11_S1_BC294_N01,0,0.363,199,184,251,150955,152828,338961,7937,175,0.549,180372
N714_Exp77_sample11_S1_BC295_N01,0,0.306,209,193,275,150607,152699,468682,16416,229,0.674,161585
N714_Exp77_sample11_S1_BC296_N01,0,0.313,209,192,276,149733,152238,372823,3925,207,0.592,171881
N714_Exp77_sample11_S1_BC297_N01,0,0.289,224,205,150132,430,152066,325804,109791,157,0.533,182842
N714_Exp77_sample11_S1_BC298_N02,0,0.34,209,191,367,172849,178679,815881,12676,467,0.781,180653
N714_Exp77_sample11_S1_BC299_N01,0,0.285,217,199,149457,530,151586,364813,272219,247,0.584,172337
N714_Exp77_sample11_S1_BC300_N01,0,0.354,204,187,246,149466,151502,459694,14835,206,0.67,160700
N714_Exp77_sample11_S1_BC301_N01,0,0.273,218,206,148584,642,150866,455719,400334,168,0.669,160177
N714_Exp77_sample11_S1_BC302_N01,0,0.287,218,203,148419,400,150397,365504,220727,132,0.589,170314
N714_Exp77_sample11_S1_BC303_N01,0,0.257,213,203,147338,446,149307,406891,420089,145,0.633,162631
N714_Exp77_sample11_S1_BC304_N01,0,0.25,223,207,146924,408,149116,361116,281838,190,0.587,169101
N714_Exp77_sample11_S1_BC305_N01,0,0.27,215,207,146809,477,148935,419913,318869,159,0.645,160722
N714_Exp77_sample11_S1_BC306_N01,0,0.227,222,213,145995,385,148728,414795,304236,144,0.641,160962
N714_Exp77_sample11_S1_BC307_N01,0,0.235,207,202,140978,277,148549,242713,74233,151,0.388,225189
N714_Exp77_sample11_S1_BC308_N01,0,0.319,216,202,145873,507,147900,357951,218501,167,0.587,167764
N714_Exp77_sample11_S1_BC309_N01,0,0.326,227,202,400,145160,147850,471408,1894,206,0.686,155316
N714_Exp77_sample11_S1_BC310_N01,0,0.431,210,193,359,144678,147017,457372,79705,196,0.679,155155
N714_Exp77_sample11_S1_BC311_N01,0,0.341,213,198,144677,477,146782,417036,17871,177,0.648,158085
N714_Exp77_sample11_S1_BC312_N01,0,0.261,219,206,144474,412,146707,326502,227420,173,0.551,172846
N714_Exp77_sample11_S1_BC313_N01,0,0.314,200,186,251,144033,145855,330596,5909,271,0.559,170295
N714_Exp77_sample11_S1_BC314_N01,0,0.353,209,188,302,143208,145741,564857,67798,221,0.742,149117
N714_Exp77_sample11_S1_BC315_N01,0,0.411,190,170,265,143692,145739,603301,13154,285,0.758,148274
N714_Exp77_sample11_S1_BC316_N01,0,0.341,222,202,142958,574,145619,447314,259235,194,0.674,154068
N714_Exp77_sample11_S1_BC317_N01,0,0.381,204,192,266,143296,145191,383019,4181,164,0.621,159703
N714_Exp77_sample11_S1_BC318_N01,0,0.314,210,201,141967,593,145171,359064,319386,199,0.596,163280
N714_Exp77_sample11_S1_BC319_N01,0,0.296,220,205,142319,556,145046,510462,542939,182,0.716,150043
N714_Exp77_sample11_S1_BC320_N01,0,0.33,215,199,142442,500,144879,415113,155037,180,0.651,155705
N714_Exp77_sample11_S1_BC321_N01,0,0.386,214,198,141921,735,144572,413776,410556,296,0.651,155418
N714_Exp77_sample11_S1_BC322_N01,0,0.248,227,211,142023,410,144209,327801,259664,153,0.56,168142
N714_Exp77_sample11_S1_BC323_N01,0,0.385,203,188,290,141809,143728,462099,10369,316,0.689,150761
N714_Exp77_sample11_S1_BC324_N01,0,0.331,180,176,213,142327,143631,308018,13405,290,0.534,172609
N714_Exp77_sample11_S1_BC325_N01,0,0.316,194,185,149,141896,143250,243087,1807,165,0.411,207666
N714_Exp77_sample11_S1_BC326_N01,0,0.382,199,187,216,140196,143091,320548,4479,197,0.554,168031
N714_Exp77_sample11_S1_BC327_N01,0,0.284,215,206,140366,495,142978,471891,281704,154,0.697,149309
N714_Exp77_sample11_S1_BC328_N01,0,0.268,206,197,140828,418,142682,272887,147192,210,0.477,185008
N714_Exp77_sample11_S1_BC329_N01,0,0.363,208,190,139369,529,141795,342259,240968,283,0.586,161012
N714_Exp77_sample11_S1_BC330_N01,0,0.376,204,191,138752,713,141066,481022,431565,263,0.707,146571
N714_Exp77_sample11_S1_BC331_N01,0,0.305,202,195,139435,450,141063,272567,114668,199,0.482,181478
N714_Exp77_sample11_S1_BC332_N01,0,0.347,223,205,138180,584,140866,471933,373051,236,0.702,146754
N714_Exp77_sample11_S1_BC333_N01,0,0.314,197,179,243,138902,140857,440540,5223,217,0.68,148502
N714_Exp77_sample11_S1_BC334_N01,0,0.36,199,188,138668,578,140688,409561,370039,264,0.656,150618
N714_Exp77_sample11_S1_BC335_N01,0,0.281,205,196,138774,425,140525,247381,100778,243,0.432,196005
N714_Exp77_sample11_S1_BC336_N02,0,0.325,202,187,275,182293,187082,464814,3748,457,0.598,210063
N714_Exp77_sample11_S1_BC337_N01,0,0.323,211,198,138374,417,140142,271927,142715,155,0.485,179726
N714_Exp77_sample11_S1_BC338_N01,0,0.34,227,205,136810,539,139402,438717,332747,209,0.682,146794
N714_Exp77_sample11_S1_BC339_N01,0,0.283,231,207,136542,512,139266,332995,129800,174,0.582,158754
N714_Exp77_sample11_S1_BC340_N01,0,0.349,221,200,136387,557,138473,307139,143599,287,0.549,163426
N714_Exp77_sample11_S1_BC341_N01,0,0.343,210,196,136359,537,138417,378641,168119,187,0.634,150606
N714_Exp77_sample11_S1_BC342_N01,0,0.353,204,187,232,136074,137979,355698,11759,183,0.612,152915
N714_Exp77_sample11_S1_BC343_N01,0,0.348,214,193,195,135438,137722,361869,8265,163,0.619,151680
N714_Exp77_sample11_S1_BC344_N01,0,0.249,222,203,135261,412,137290,421146,386382,135,0.674,145296
N714_Exp77_sample11_S1_BC345_N01,0,0.344,209,190,308,133844,136360,378314,1018,217,0.64,147786
N714_Exp77_sample11_S1_BC346_N02,0,0.387,212,194,356,169288,174230,607421,7495,371,0.713,180461
N714_Exp77_sample11_S1_BC347_N01,0,0.297,216,204,133481,402,135842,329112,175213,132,0.587,154022
N714_Exp77_sample11_S1_BC348_N01,0,0.245,222,209,133526,294,135825,296819,103780,94,0.542,161551
N714_Exp77_sample11_S1_BC349_N01,0,0.325,223,201,229,132913,135510,399470,3167,142,0.661,144650
N714_Exp77_sample11_S1_BC350_N01,0,0.328,227,208,133006,545,135499,479655,306269,156,0.718,140059
N714_Exp77_sample11_S1_BC351_N01,0,0.282,208,198,133672,575,135471,326995,136062,297,0.586,153831
N714_Exp77_sample11_S1_BC352_N01,0,0.332,209,198,133581,447,135336,296033,197344,208,0.543,160888
N714_Exp77_sample11_S1_BC353_N01,0,0.365,222,203,233,133047,134843,356992,5579,108,0.622,148155
N714_Exp77_sample11_S1_BC354_N01,0,0.353,220,198,132518,534,134783,327701,188276,221,0.589,152606
N714_Exp77_sample11_S1_BC355_N02,0,0.328,198,184,312,165814,169992,463883,8708,511,0.634,185090
N714_Exp77_sample11_S1_BC356_N01,0,0.346,201,186,266,132936,134553,478223,4882,193,0.719,139009
N714_Exp77_sample11_S1_BC357_N01,0,0.302,191,178,228,132961,134316,349239,3725,214,0.615,148431
N714_Exp77_sample11_S1_BC358_N01,0,0.357,193,188,129921,547,133692,280425,174684,258,0.523,162743
N714_Exp77_sample11_S1_BC359_N01,0,0.367,221,202,198,131730,133474,360389,5541,132,0.63,145778
N714_Exp77_sample11_S1_BC360_N01,0,0.368,205,194,131202,405,132990,397596,323619,224,0.666,141513
N714_Exp77_sample11_S1_BC361_N01,0,0.32,223,206,130283,469,132776,352350,373108,196,0.623,145777
N714_Exp77_sample11_S1_BC362_N01,0,0.405,227,206,326,129879,132265,441592,10672,167,0.7,137868
N714_Exp77_sample11_S1_BC363_N01,0,0.304,215,196,237,129612,131750,432721,8311,149,0.696,137694
N714_Exp77_sample11_S1_BC364_N01,0,0.268,221,201,129198,658,131695,441960,220870,241,0.702,137164
N714_Exp77_sample11_S1_BC365_N01,0,0.332,213,200,129823,382,131520,324455,189368,150,0.595,148072
N714_Exp77_sample11_S1_BC366_N01,0,0.348,216,198,128740,470,131058,351684,58221,158,0.627,143403
N714_Exp77_sample11_S1_BC367_N01,0,0.339,204,190,283,128885,130603,484804,411,161,0.731,134228
N714_Exp77_sample11_S1_BC368_N01,0,0.336,206,194,232,129045,130502,279773,2836,105,0.534,156860
N714_Exp77_sample11_S1_BC369_N01,0,0.327,214,200,127666,441,129623,287338,100848,160,0.549,153028
N714_Exp77_sample11_S1_BC370_N01,0,0.254,203,197,127910,289,129564,232298,12806,115,0.442,177549
N714_Exp77_sample11_S1_BC371_N01,0,0.302,210,198,126853,410,128624,223992,115179,202,0.426,181378
N714_Exp77_sample11_S1_BC372_N01,0,0.34,194,187,126610,364,128374,305666,101670,156,0.58,146595
N714_Exp77_sample11_S1_BC373_N01,0,0.307,213,198,137,126222,128033,198722,7812,177,0.356,208171
N714_Exp77_sample11_S1_BC374_N01,0,0.298,218,204,125688,320,127761,280129,89317,139,0.544,151691
N714_Exp77_sample11_S1_BC375_N01,0,0.284,200,194,125731,620,127440,307476,128940,272,0.586,144737
N714_Exp77_sample11_S1_BC376_N01,0,0.301,222,200,123986,665,126798,494313,297766,268,0.743,129663
N714_Exp77_sample11_S1_BC377_N01,0,0.267,220,206,124640,338,126713,245183,103188,135,0.483,162845
N714_Exp77_sample11_S1_BC378_N01,0,0.335,189,179,182,125478,126704,273891,6824,149,0.537,151594
N714_Exp77_sample11_S1_BC379_N01,0,0.314,181,169,204,125426,126698,377201,4643,169,0.664,134943
N714_Exp77_sample11_S1_BC380_N01,0,0.3,214,201,124675,420,126566,243766,119659,154,0.481,163228
N714_Exp77_sample11_S1_BC381_N01,0,0.296,215,201,124269,365,126267,372008,315116,172,0.661,134802
N714_Exp77_sample11_S1_BC382_N01,0,0.321,213,199,124249,465,126232,388926,362830,208,0.675,133475
N714_Exp77_sample11_S1_BC383_N01,0,0.33,207,198,123947,552,125884,353666,278892,208,0.644,135973
N714_Exp77_sample11_S1_BC384_N01,0,0.295,210,195,124041,371,125785,309694,206839,207,0.594,141722
N714_Exp77_sample11_S1_BC385_N01,0,0.235,217,206,123016,300,124448,248624,209346,123,0.499,156299
N714_Exp77_sample11_S1_BC386_N01,0,0.378,197,188,240,122418,123806,355333,10444,165,0.652,133001
N714_Exp77_sample11_S1_BC387_N01,0,0.202,212,203,122547,192,123786,181344,47543,92,0.317,221337
N714_Exp77_sample11_S1_BC388_N01,0,0.359,211,191,276,121571,123764,493880,21675,303,0.749,126294
N714_Exp77_sample11_S1_BC389_N01,0,0.3,218,198,120546,626,123453,477527,165744,243,0.741,126337
N714_Exp77_sample11_S1_BC390_N01,0,0.302,197,183,215,121764,123361,283087,3009,184,0.564,143191
N714_Exp77_sample11_S1_BC391_N01,0,0.32,214,198,120864,458,123254,231943,170979,238,0.469,161891
N714_Exp77_sample11_S1_BC392_N01,0,0.368,184,173,134,121559,123015,227382,3355,182,0.459,164019
N714_Exp77_sample11_S1_BC393_N01,0,0.384,200,188,206,120720,122103,272896,3574,219,0.553,143552
N714_Exp77_sample11_S1_BC394_N01,0,0.319,193,180,159,119705,121259,260032,26209,222,0.534,145727
N714_Exp77_sample11_S1_BC395_N01,0,0.276,223,202,118786,518,121194,352502,182146,214,0.656,129775
N714_Exp77_sample11_S1_BC396_N01,0,0.292,212,196,118570,580,120539,355518,280188,204,0.661,128655
N714_Exp77_sample11_S1_BC397_N01,0,0.353,219,202,118328,453,120203,341434,295295,175,0.648,129468
N714_Exp77_sample11_S1_BC398_N03,0,0.399,207,187,423,164870,113798,797333,33173,611,0.857,113902
N714_Exp77_sample11_S1_BC399_N01,0,0.341,195,188,118250,309,119866,265131,88752,162,0.548,141668
N714_Exp77_sample11_S1_BC400_N01,0,0.225,211,204,99325,289,119105,187678,75900,176,0.365,189468
N714_Exp77_sample11_S1_BC401_N01,0,0.357,215,199,117011,319,118645,307246,337905,150,0.614,131289
N714_Exp77_sample11_S1_BC402_N01,0,0.289,220,200,115945,604,118297,429263,316933,236,0.724,121900
N714_Exp77_sample11_S1_BC403_N01,0,0.312,219,199,115973,563,118279,385453,336911,243,0.693,123777
N714_Exp77_sample11_S1_BC404_N01,0,0.297,218,200,115707,493,117901,315440,270810,227,0.626,129122
N714_Exp77_sample11_S1_BC405_N01,0,0.391,213,196,257,115538,117289,307258,3871,71,0.618,129300
N714_Exp77_sample11_S1_BC406_N01,0,0.305,199,185,183,115413,117060,216400,6624,191,0.459,156063
N714_Exp77_sample11_S1_BC407_N01,0,0.235,202,198,115901,242,117057,182903,88282,131,0.36,188469
N714_Exp77_sample11_S1_BC408_N01,0,0.294,227,204,114367,604,116842,411012,331010,189,0.716,120875
N714_Exp77_sample11_S1_BC409_N01,0,0.317,185,173,192,115680,116812,233554,7187,226,0.5,146629
N714_Exp77_sample11_S1_BC410_N01,0,0.3,216,202,113573,395,116704,241449,161122,187,0.517,143261
N714_Exp77_sample11_S1_BC411_N02,0,0.339,231,209,128610,732,133345,495735,875120,386,0.731,137023
N714_Exp77_sample11_S1_BC412_N01,0,0.295,207,193,114406,592,116351,310312,238893,240,0.625,127547
N714_Exp77_sample11_S1_BC413_N01,0,0.298,209,201,96426,402,115867,232674,149421,248,0.502,145013
N714_Exp77_sample11_S1_BC414_N01,0,0.33,194,181,108,114557,115814,243547,4626,99,0.524,140766
N714_Exp77_sample11_S1_BC415_N01,0,0.33,207,197,113644,333,114948,253472,151546,121,0.547,136072
N714_Exp77_sample11_S1_BC416_N01,0,0.335,206,196,113251,354,114915,259943,98633,147,0.558,134301
N714_Exp77_sample11_S1_BC417_N01,0,0.302,197,183,111,113326,114696,200132,2636,146,0.427,161411
N714_Exp77_sample11_S1_BC418_N01,0,0.306,210,196,112417,533,114513,356729,464567,211,0.679,120821
N714_Exp77_sample11_S1_BC419_N01,0,0.346,207,188,222,112190,114372,278054,2636,132,0.589,129500
N714_Exp77_sample11_S1_BC420_N01,0,0.293,228,207,111864,436,114089,243704,197789,145,0.532,137413
N714_Exp77_sample11_S1_BC421_N01,0,0.341,214,199,112261,341,113646,246901,10782,157,0.54,135598
N714_Exp77_sample11_S1_BC422_N01,0,0.331,195,178,627,111564,113538,306309,966,108,0.629,124034
N714_Exp77_sample11_S1_BC423_N01,0,0.333,206,192,111785,497,113395,387006,286429,217,0.707,117805
N714_Exp77_sample11_S1_BC424_N01,0,0.321,209,199,111685,337,113269,215022,104150,158,0.473,147734
N714_Exp77_sample11_S1_BC425_N01,0,0.261,220,202,110339,383,112310,429816,352809,140,0.739,115055
N714_Exp77_sample11_S1_BC426_N01,0,0.389,184,175,112,111013,112138,186409,2610,182,0.398,166457
N714_Exp77_sample11_S1_BC427_N01,0,0.273,197,195,110955,279,112072,251730,113911,110,0.555,131432
N714_Exp77_sample11_S1_BC428_N01,0,0.345,219,198,300,109737,111648,481759,20152,116,0.768,113258
N714_Exp77_sample11_S1_BC429_N02,0,0.345,204,187,281,154473,158714,465036,8565,411,0.659,169658
N714_Exp77_sample11_S1_BC430_N01,0,0.473,201,191,371,109037,110978,400573,10996,1050,0.723,114432
N714_Exp77_sample11_S1_BC431_N01,0,0.289,210,197,108945,447,110537,360647,331436,178,0.694,115652
N714_Exp77_sample11_S1_BC432_N01,0,0.282,223,203,108319,508,110161,304864,187363,203,0.639,119474
N714_Exp77_sample11_S1_BC433_N01,0,0.346,216,198,108250,412,110146,313204,137515,173,0.648,118603
N714_Exp77_sample11_S1_BC434_N01,0,0.32,203,192,108776,305,109979,188447,101195,145,0.416,157750
N714_Exp77_sample11_S1_BC435_N01,0,0.228,230,206,107259,1056,109716,341860,205283,611,0.679,115754
N714_Exp77_sample11_S1_BC436_N01,0,0.234,237,213,107659,416,109647,337091,290143,154,0.675,115990
N714_Exp77_sample11_S1_BC437_N01,0,0.361,200,181,171,107030,108617,349545,4645,144,0.689,113913
N714_Exp77_sample11_S1_BC438_N01,0,0.265,240,209,106065,482,108340,373375,42931,209,0.71,112395
N714_Exp77_sample11_S1_BC439_N01,0,0.337,226,207,106159,372,108287,316675,327507,111,0.658,115806
N714_Exp77_sample11_S1_BC440_N01,0,0.261,215,200,105763,541,107733,307793,398001,183,0.65,115867
N714_Exp77_sample11_S1_BC441_N01,0,0.288,214,205,106266,315,107525,241186,149763,125,0.554,126185
N714_Exp77_sample11_S1_BC442_N01,0,0.331,216,196,105411,508,107480,422060,226171,201,0.745,109834
N714_Exp77_sample11_S1_BC443_N01,0,0.266,203,198,105953,305,107277,189145,85842,134,0.433,149400
N714_Exp77_sample11_S1_BC444_N01,0,0.291,221,207,105261,366,107077,198775,129971,115,0.461,142245
N714_Exp77_sample11_S1_BC445_N01,0,0.311,203,192,105379,414,106887,320937,159437,156,0.667,113630
N714_Exp77_sample11_S1_BC446_N01,0,0.354,208,193,111,105528,106765,228669,582,147,0.533,128397
N714_Exp77_sample11_S1_BC447_N01,0,0.317,182,173,123,105272,106169,202198,6264,185,0.475,138119
N714_Exp77_sample11_S1_BC448_N01,0,0.381,193,181,190,103305,104546,227048,5554,225,0.54,124765
N714_Exp77_sample11_S1_BC449_N01,0,0.349,216,197,245,102179,103955,327161,5965,193,0.682,109467
N714_Exp77_sample11_S1_BC450_N01,0,0.351,212,196,224,101747,103351,315537,1786,146,0.672,109484
N714_Exp77_sample11_S1_BC451_N01,0,0.322,214,198,101641,314,103202,205869,77653,126,0.499,129750
N714_Exp77_sample11_S1_BC452_N01,0,0.297,219,204,101676,283,103174,200043,195311,179,0.484,132391
N714_Exp77_sample11_S1_BC453_N01,0,0.26,219,201,101391,339,102984,312783,192278,143,0.671,109214
N714_Exp77_sample11_S1_BC454_N01,0,0.366,158,167,283,101824,102883,230604,1768,90,0.554,120782
N714_Exp77_sample11_S1_BC455_N01,0,0.348,216,202,100955,353,102445,232888,108902,129,0.56,119442
N714_Exp77_sample11_S1_BC456_N01,0,0.326,188,177,86,101116,102158,178779,3376,124,0.429,143338
N714_Exp77_sample11_S1_BC457_N01,0,0.319,225,204,100174,398,101967,300340,149727,124,0.66,108865
N714_Exp77_sample11_S1_BC458_N01,0,0.338,186,176,130,100317,101361,199882,3627,164,0.493,128468
N714_Exp77_sample11_S1_BC459_N01,0,0.326,212,198,98702,415,100430,330082,318814,143,0.696,104949
N714_Exp77_sample11_S1_BC460_N01,0,0.288,207,201,98598,312,99832,212006,136822,136,0.529,120645
N714_Exp77_sample11_S1_BC461_N01,0,0.263,212,200,98426,266,99790,163353,84356,154,0.389,150919
N714_Exp77_sample11_S1_BC462_N01,0,0.348,209,195,97821,401,99452,254179,115905,150,0.609,110541
N714_Exp77_sample11_S1_BC463_N01,0,0.334,197,190,98196,298,99387,203076,77891,146,0.511,122969
N714_Exp77_sample11_S1_BC464_N01,0,0.33,206,197,97986,267,99324,177181,66209,131,0.439,136763
N714_Exp77_sample11_S1_BC465_N01,0,0.314,217,203,97221,505,98976,241152,238302,170,0.59,111970
N714_Exp77_sample11_S1_BC466_N01,0,0.294,201,192,96444,322,97879,250334,106294,100,0.609,108767
N714_Exp77_sample11_S1_BC467_N01,0,0.325,228,203,95345,511,97597,297155,194581,229,0.672,103448
N714_Exp77_sample11_S1_BC468_N01,0,0.407,121,104,258,95567,96530,329622,23771,172,0.707,100276
N714_Exp77_sample11_S1_BC469_N01,0,0.309,196,184,147,95128,96281,167191,770,177,0.424,136169
N714_Exp77_sample11_S1_BC470_N01,0,0.289,211,200,94626,181,95532,161026,58724,126,0.407,139540
N714_Exp77_sample11_S1_BC471_N01,0,0.351,218,200,93520,366,95378,316072,297039,136,0.698,99536
N714_Exp77_sample11_S1_BC472_N01,0,0.309,195,184,170,93836,94987,183114,1612,67,0.481,122415
N714_Exp77_sample11_S1_BC473_N01,0,0.254,217,201,93099,475,94893,272334,346210,196,0.652,101943
N714_Exp77_sample11_S1_BC474_N02,0,0.362,191,183,185,123101,125688,365359,5062,355,0.656,134606
N714_Exp77_sample11_S1_BC475_N01,0,0.272,208,201,92877,338,94142,160846,115269,131,0.415,135457
N714_Exp77_sample11_S1_BC476_N01,0,0.307,201,192,92633,340,94005,237368,118678,150,0.604,104931
N714_Exp77_sample11_S1_BC477_N01,0,0.383,182,174,120,92726,93584,144196,4324,123,0.351,153840
N714_Exp77_sample11_S1_BC478_N01,0,0.288,210,204,92480,265,93573,187266,120563,145,0.5,117383
N714_Exp77_sample11_S1_BC479_N02,0,0.318,227,202,120512,584,124986,495263,333531,322,0.748,127619
N714_Exp77_sample11_S1_BC480_N01,0,0.333,212,193,91143,556,93119,256225,130688,203,0.637,101152
N714_Exp77_sample11_S1_BC481_N01,0,0.297,192,182,98,91904,93117,149659,2389,120,0.378,144180
N714_Exp77_sample11_S1_BC482_N01,0,0.214,240,210,90995,383,92760,223838,62570,165,0.586,105344
N714_Exp77_sample11_S1_BC483_N01,0,0.263,210,196,91325,328,92617,172020,186763,160,0.462,122982
N714_Exp77_sample11_S1_BC484_N01,0,0.32,224,207,90684,323,92345,256358,199844,113,0.64,100066
N714_Exp77_sample11_S1_BC485_N01,0,0.359,213,198,90870,226,92106,177467,196774,158,0.481,118750
N714_Exp77_sample11_S1_BC486_N01,0,0.273,234,209,89540,391,91872,297451,408320,163,0.691,96250
N714_Exp77_sample11_S1_BC487_N01,0,0.304,224,205,89916,456,91590,208016,427155,156,0.56,106834
N714_Exp77_sample11_S1_BC488_N01,0,0.174,215,202,90049,225,91263,282228,1423,59,0.677,96428
N714_Exp77_sample11_S1_BC489_N01,0,0.297,218,201,89241,418,91018,295128,259258,173,0.692,95330
N714_Exp77_sample11_S1_BC490_N01,0,0.334,192,178,132,89685,90655,163027,3076,146,0.444,123880
N714_Exp77_sample11_S1_BC491_N01,0,0.384,195,184,200,88842,89761,128637,2954,101,0.302,167346
N714_Exp77_sample11_S1_BC492_N01,0,0.324,211,197,88160,334,89338,143787,109662,177,0.379,138073
N714_Exp77_sample11_S1_BC493_N01,0,0.306,214,200,87490,300,89141,141138,61533,142,0.368,140854
N714_Exp77_sample11_S1_BC494_N01,0,0.343,196,183,106,86716,88990,192650,7557,127,0.538,106385
N714_Exp77_sample11_S1_BC495_N01,0,0.294,218,204,87428,372,88714,161678,87905,119,0.451,119760
N714_Exp77_sample11_S1_BC496_N01,0,0.302,211,198,87035,385,88594,245014,240688,151,0.638,96101
N714_Exp77_sample11_S1_BC497_N01,0,0.345,206,196,86875,323,88071,137934,94267,159,0.361,141322
N714_Exp77_sample11_S1_BC498_N01,0,0.318,219,200,85746,425,87447,389722,271726,145,0.776,88532
N714_Exp77_sample11_S1_BC499_N01,0,0.283,200,193,86101,278,86991,134449,92673,241,0.353,142339
N714_Exp77_sample11_S1_BC500_N01,0,0.32,216,201,85111,302,86421,198626,187832,130,0.565,100240
N714_Exp77_sample11_S1_BC501_N01,0,0.289,200,185,158,85183,86235,173748,2448,123,0.504,107685
N714_Exp77_sample11_S1_BC502_N01,0,0.333,209,199,84607,284,85953,201468,215663,123,0.573,98818
