DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N704_Exp28_Sample3_S1_BC042_N01,0,0.36,222,195,112,60725,61864,257787,53360,3,0.76,62909
N704_Exp28_Sample3_S1_BC043_N01,0,0.367,224,205,60153,259,61134,172347,263802,41,0.645,65974
N704_Exp28_Sample3_S1_BC044_N01,0,0.329,237,206,130,58811,60427,296343,53840,1,0.796,60896
N704_Exp28_Sample3_S1_BC045_N01,0,0.334,227,203,127,59246,60288,213522,40988,8,0.718,62313
N704_Exp28_Sample3_S1_BC046_N01,0,0.358,232,207,128,58950,60159,144290,8259,4,0.583,68490
N704_Exp28_Sample3_S1_BC047_N01,0,0.404,222,200,130,58981,59964,200507,57350,2,0.701,62489
N704_Exp28_Sample3_S1_BC048_N01,0,0.296,189,180,177,59042,59766,136286,12014,3,0.561,69580
N704_Exp28_Sample3_S1_BC049_N01,0,0.346,231,205,232,58055,59175,233284,27790,3,0.746,60450
N704_Exp28_Sample3_S1_BC050_N01,0,0.323,237,208,195,57805,59154,200006,30787,1,0.704,61540
N704_Exp28_Sample3_S1_BC051_N01,0,0.365,215,196,57230,230,58260,169302,300316,36,0.656,62398
N704_Exp28_Sample3_S1_BC052_N01,0,0.33,216,200,55885,116,56662,138844,113992,13,0.592,63958
N704_Exp28_Sample3_S1_BC053_N01,0,0.365,223,204,55720,101,56604,191483,145119,19,0.704,58883
N704_Exp28_Sample3_S1_BC054_N01,0,0.239,231,207,54304,171,55245,120482,208496,41,0.541,65780
N704_Exp28_Sample3_S1_BC055_N01,0,0.303,240,216,52184,259,53434,137508,210085,37,0.611,59253
N704_Exp28_Sample3_S1_BC056_N01,0,0.343,234,213,52011,132,52881,125717,146487,39,0.579,60426
N704_Exp28_Sample3_S1_BC057_N01,0,0.327,206,189,99,52027,52641,100946,10096,0,0.479,68117
N704_Exp28_Sample3_S1_BC058_N01,0,0.343,232,206,51315,213,52350,140903,165779,32,0.628,57229
N704_Exp28_Sample3_S1_BC059_N01,0,0.344,213,193,107,49493,50198,108009,6791,2,0.535,60213
N704_Exp28_Sample3_S1_BC060_N01,0,0.32,212,195,139,49448,50184,100489,9193,2,0.501,62929
N704_Exp28_Sample3_S1_BC061_N01,0,0.384,202,190,49167,298,50005,122916,193305,40,0.593,56376
N704_Exp28_Sample3_S1_BC062_N01,0,0.297,225,203,48998,215,50004,151069,224478,34,0.669,53088
N704_Exp28_Sample3_S1_BC063_N01,0,0.331,223,201,48458,187,49407,184935,172212,32,0.733,50732
N704_Exp28_Sample3_S1_BC064_N01,0,0.366,241,214,48143,118,49205,126432,57283,12,0.611,54592
N704_Exp28_Sample3_S1_BC065_N01,0,0.303,179,171,185,48297,48927,88774,28546,2,0.449,66313
N704_Exp28_Sample3_S1_BC066_N01,0,0.381,213,196,48084,159,48829,134753,182534,34,0.638,52998
N704_Exp28_Sample3_S1_BC067_N01,0,0.377,211,197,47272,123,47962,142607,148845,20,0.664,51098
N704_Exp28_Sample3_S1_BC068_N01,0,0.305,225,208,47062,136,47898,116680,164317,32,0.589,54191
N704_Exp28_Sample3_S1_BC069_N01,0,0.331,231,208,46452,274,47436,138209,230938,46,0.657,50774
N704_Exp28_Sample3_S1_BC070_N01,0,0.312,229,205,109,46604,47387,126314,23180,0,0.625,51956
N704_Exp28_Sample3_S1_BC071_N01,0,0.299,241,212,45769,126,46708,141138,110089,18,0.669,49587
N704_Exp28_Sample3_S1_BC072_N01,0,0.322,224,207,45434,197,46220,106565,132158,30,0.566,53533
N704_Exp28_Sample3_S1_BC073_N01,0,0.401,230,208,43688,201,44650,124234,271862,46,0.641,48353
N704_Exp28_Sample3_S1_BC074_N01,0,0.27,211,184,30983,11649,43412,140102,124406,34,0.69,45506
N704_Exp28_Sample3_S1_BC075_N01,0,0.382,226,205,41877,99,42744,117746,126163,26,0.637,46417
N704_Exp28_Sample3_S1_BC076_N01,0,0.327,226,204,41329,137,42038,110594,78159,24,0.62,46280
N704_Exp28_Sample3_S1_BC077_N02,0,0.378,213,196,54233,128,55638,219269,179548,36,0.746,56838
N704_Exp28_Sample3_S1_BC078_N01,0,0.283,228,202,99,41151,41842,102203,12374,1,0.591,47289
N704_Exp28_Sample3_S1_BC079_N01,0,0.343,237,214,40716,143,41540,145871,103492,17,0.715,42984
N704_Exp28_Sample3_S1_BC080_N01,0,0.337,245,218,39740,99,40600,127085,204325,43,0.681,42797
N704_Exp28_Sample3_S1_BC081_N01,0,0.389,216,196,39689,129,40339,115823,73147,19,0.652,43331
N704_Exp28_Sample3_S1_BC082_N01,0,0.351,239,212,37262,132,38175,135868,210260,39,0.719,39432
N704_Exp28_Sample3_S1_BC083_N01,0,0.322,221,200,37268,256,37975,91706,85315,19,0.586,43113
N704_Exp28_Sample3_S1_BC084_N01,0,0.408,220,201,36567,127,37261,136744,121283,17,0.728,38345
N704_Exp28_Sample3_S1_BC085_N01,0,0.323,217,197,36528,224,37242,92720,87564,25,0.598,41785
N704_Exp28_Sample3_S1_BC086_N01,0,0.33,176,166,96,35844,36323,97393,11132,3,0.627,39754
N704_Exp28_Sample3_S1_BC087_N01,0,0.273,217,193,34951,369,35860,128306,179049,39,0.721,37016
N704_Exp28_Sample3_S1_BC088_N01,0,0.345,212,195,35307,150,35849,87460,127050,26,0.59,40535
N704_Exp28_Sample3_S1_BC089_N01,0,0.329,175,165,81,35131,35533,106227,11706,0,0.665,37811
N704_Exp28_Sample3_S1_BC090_N01,0,0.344,239,209,34537,139,35430,128811,108592,14,0.725,36501
N704_Exp28_Sample3_S1_BC091_N01,0,0.339,231,211,34446,103,35117,113497,102530,28,0.691,36802
N704_Exp28_Sample3_S1_BC092_N01,0,0.313,229,204,34114,253,34962,113704,116622,27,0.693,36600
N704_Exp28_Sample3_S1_BC093_N01,0,0.413,212,194,33585,113,34132,106789,39543,7,0.68,35982
N704_Exp28_Sample3_S1_BC094_N01,0,0.392,202,189,33460,109,33948,76522,51889,15,0.556,39743
N704_Exp28_Sample3_S1_BC095_N01,0,0.385,209,189,50,33435,33910,71028,11855,2,0.523,41313
N704_Exp28_Sample3_S1_BC096_N01,0,0.384,207,194,33073,94,33568,71975,81069,17,0.534,40344
N704_Exp28_Sample3_S1_BC097_N01,0,0.288,255,225,32660,77,33408,83992,67818,12,0.602,37349
N704_Exp28_Sample3_S1_BC098_N01,0,0.424,178,178,32861,198,33400,66817,57435,15,0.5,41910
N704_Exp28_Sample3_S1_BC099_N01,0,0.379,199,191,32967,91,33370,66902,71930,22,0.501,41810
N704_Exp28_Sample3_S1_BC100_N01,0,0.3,226,203,31993,72,32525,67689,54678,13,0.519,39781
N704_Exp28_Sample3_S1_BC101_N01,0,0.353,224,200,31117,166,31735,94699,26306,6,0.665,33783
N704_Exp28_Sample3_S1_BC102_N01,0,0.3,221,199,27703,3475,31688,83400,95841,20,0.62,34881
N704_Exp28_Sample3_S1_BC103_N01,0,0.351,219,198,31123,128,31673,74202,104453,29,0.573,36422
N704_Exp28_Sample3_S1_BC104_N01,0,0.341,215,197,31022,195,31595,73060,71564,22,0.568,36545
N704_Exp28_Sample3_S1_BC105_N01,0,0.323,232,207,30673,148,31286,80303,105483,23,0.61,34724
N704_Exp28_Sample3_S1_BC106_N01,0,0.351,218,196,30487,173,31098,91779,26434,10,0.661,33187
N704_Exp28_Sample3_S1_BC107_N01,0,0.35,218,200,30510,141,31086,70323,59774,11,0.558,36329
N704_Exp28_Sample3_S1_BC108_N01,0,0.343,226,203,29857,108,30424,68770,92600,21,0.558,35569
N704_Exp28_Sample3_S1_BC109_N01,0,0.275,248,221,28244,602,29400,86509,150892,28,0.66,31396
N704_Exp28_Sample3_S1_BC110_N01,0,0.337,218,201,28966,125,29394,58540,115360,25,0.498,36997
N704_Exp28_Sample3_S1_BC111_N01,0,0.348,228,209,28475,141,29137,64961,89207,27,0.551,34297
N704_Exp28_Sample3_S1_BC112_N01,0,0.316,220,201,26892,523,27789,59972,60831,16,0.537,33278
N704_Exp28_Sample3_S1_BC113_N01,0,0.415,176,178,25996,189,26414,45919,41314,18,0.425,37314
N704_Exp28_Sample3_S1_BC114_N01,0,0.338,209,197,24729,102,25061,47664,98991,31,0.474,32638
N704_Exp28_Sample3_S1_BC115_N01,0,0.3,247,219,24124,101,24705,78393,140563,30,0.685,25975
N704_Exp28_Sample3_S1_BC116_N01,0,0.372,221,202,24005,63,24446,58509,103027,30,0.582,27856
N704_Exp28_Sample3_S1_BC117_N01,0,0.357,208,193,23923,137,24391,55357,39959,18,0.559,28460
N704_Exp28_Sample3_S1_BC118_N01,0,0.329,187,183,23722,52,23991,58156,38930,10,0.587,27196
N704_Exp28_Sample3_S1_BC119_N01,0,0.406,213,196,23279,192,23807,64319,59349,16,0.63,25997
N704_Exp28_Sample3_S1_BC120_N01,0,0.052,151,129,22818,197,23248,30846,7833,8,0.246,51843
N704_Exp28_Sample3_S1_BC121_N01,0,0.325,201,189,22861,168,23244,39453,38475,18,0.411,33688
N704_Exp28_Sample3_S1_BC122_N01,0,0.395,214,194,21810,60,22168,53976,57063,16,0.589,25085
N704_Exp28_Sample3_S1_BC123_N01,0,0.398,187,187,21296,133,21613,33268,29036,19,0.35,35584
N704_Exp28_Sample3_S1_BC124_N01,0,0.355,241,216,20876,81,21309,62576,63255,9,0.659,22766
N704_Exp28_Sample3_S1_BC125_N01,0,0.32,183,180,20827,52,21108,43466,29539,5,0.514,25987
N704_Exp28_Sample3_S1_BC126_N01,0,0.401,219,201,20252,47,20505,40263,57701,20,0.491,26068
N704_Exp28_Sample3_S1_BC127_N01,0,0.329,184,182,20060,46,20303,39850,26715,8,0.491,25819
N704_Exp28_Sample3_S1_BC128_N01,0,0.368,246,214,146,19671,20274,58612,18405,0,0.654,21741
N704_Exp28_Sample3_S1_BC129_N01,0,0.357,210,203,19562,71,19819,37512,78074,21,0.472,25911
N704_Exp28_Sample3_S1_BC130_N01,0,0.057,215,182,13497,2964,16762,73669,77,1,0.772,16984
N704_Exp28_Sample3_S1_BC131_N01,0,0.407,126,100,16164,126,16449,34393,58842,17,0.522,20062
N704_Exp28_Sample3_S1_BC132_N01,0,0.335,176,178,15405,43,15577,25456,17361,7,0.388,23608
N704_Exp28_Sample3_S1_BC133_N01,0,0.381,150,114,36,11899,12055,15921,1313,0,0.243,27228
N704_Exp28_Sample3_S1_BC134_N01,0,0.276,217,195,11475,26,11673,34669,18835,5,0.663,12439
N704_Exp28_Sample3_S1_BC135_N01,0,0.112,218,189,11114,113,11493,59345,11884,2,0.806,11561
N704_Exp28_Sample3_S1_BC136_N01,0,0.15,203,176,9120,118,9898,34443,46698,8,0.713,10255
N704_Exp28_Sample3_S1_BC137_N01,0,0.206,351,365,27,9438,9817,12370,1196,0,0.206,25685
N704_Exp28_Sample3_S1_BC138_N01,0,0.457,103,79,9017,69,9178,18649,14313,9,0.508,11397
N704_Exp28_Sample3_S1_BC139_N01,0,0.085,197,169,8618,321,9066,34160,26,0,0.735,9302
N704_Exp28_Sample3_S1_BC140_N01,0,0.061,139,113,349,7784,8236,45042,279,3,0.817,8272
N704_Exp28_Sample3_S1_BC141_N01,0,0.082,196,168,7484,294,7885,23268,24,0,0.661,8415
N704_Exp28_Sample3_S1_BC142_N01,0,0.328,207,189,163,7357,7632,8994,750,0,0.151,26616
N704_Exp28_Sample3_S1_BC143_N01,0,0.035,221,197,39,6716,6859,22929,8,0,0.701,7148
N704_Exp28_Sample3_S1_BC144_N01,0,0.321,210,185,11,6069,6177,7282,674,0,0.152,21500
N704_Exp28_Sample3_S1_BC145_N01,0,0.07,165,131,49,6029,6143,33023,653,0,0.814,6172
N704_Exp28_Sample3_S1_BC146_N01,0,0.395,173,169,2805,2872,5750,6679,6915,3,0.139,21727
N704_Exp28_Sample3_S1_BC147_N01,0,0.068,179,152,1118,3999,5204,16001,60,0,0.675,5505
N704_Exp28_Sample3_S1_BC148_N01,0,0.164,254,216,4322,716,5173,18919,3815,2,0.727,5326
N704_Exp28_Sample3_S1_BC149_N01,0,0.111,237,213,4515,37,4603,6794,6031,1,0.322,8120
N704_Exp28_Sample3_S1_BC150_N01,0,0.056,212,177,4412,76,4574,17429,955,0,0.738,4688
N704_Exp28_Sample3_S1_BC151_N01,0,0.314,189,178,8,4504,4552,5077,472,0,0.103,22825
N704_Exp28_Sample3_S1_BC152_N01,0,0.357,215,199,4070,20,4160,4985,5735,0,0.165,13349
N704_Exp28_Sample3_S1_BC153_N01,0,0.045,159,139,4065,20,4109,5527,1346,3,0.257,8837
N704_Exp28_Sample3_S1_BC154_N01,0,0.074,204,180,10,3667,3751,11528,10,0,0.675,3968
N704_Exp28_Sample3_S1_BC155_N01,0,0.39,86,66,6,3656,3693,4763,595,0,0.225,8945
N704_Exp28_Sample3_S1_BC156_N01,0,0.074,213,188,7,3294,3359,7950,2,0,0.577,3846
N704_Exp28_Sample3_S1_BC157_N01,0,0.347,182,173,3299,8,3333,3994,3427,1,0.165,10695
N704_Exp28_Sample3_S1_BC158_N01,0,0.387,192,178,3020,16,3056,3642,2498,3,0.161,10068
N704_Exp28_Sample3_S1_BC159_N01,0,0.336,203,185,8,3008,3047,3514,322,0,0.133,12021
N704_Exp28_Sample3_S1_BC160_N01,0,0.059,192,156,167,2653,2863,13934,393,0,0.795,2886
N704_Exp28_Sample3_S1_BC161_N01,0,0.353,201,189,2761,19,2808,3393,945,1,0.172,8673
N704_Exp28_Sample3_S1_BC162_N01,0,0.058,133,106,135,2398,2571,12512,6,0,0.795,2592
N704_Exp28_Sample3_S1_BC163_N01,0,0.362,204,189,2398,8,2423,2879,2960,1,0.158,8101
N704_Exp28_Sample3_S1_BC164_N01,0,0.355,186,180,2260,2,2274,2673,2186,0,0.149,8038
N704_Exp28_Sample3_S1_BC165_N01,0,0.388,172,167,1013,1148,2187,2480,2674,0,0.118,9652
N704_Exp28_Sample3_S1_BC166_N01,0,0.046,171,140,1230,866,2121,8741,148,1,0.757,2159
N704_Exp28_Sample3_S1_BC167_N01,0,0.294,214,194,2083,6,2106,2505,2066,0,0.159,7004
N704_Exp28_Sample3_S1_BC168_N01,0,0.36,196,188,2010,8,2032,2400,2395,0,0.153,7004
N704_Exp28_Sample3_S1_BC169_N01,0,0.039,186,149,1782,136,1943,6684,104,0,0.709,2016
N704_Exp28_Sample3_S1_BC170_N01,0,0.3,153,135,8,1836,1858,2189,293,0,0.151,6489
N704_Exp28_Sample3_S1_BC171_N01,0,0.097,179,134,1662,88,1791,7608,3278,2,0.765,1819
N704_Exp28_Sample3_S1_BC172_N01,0,0.349,193,181,1722,4,1743,2021,647,0,0.138,6656
N704_Exp28_Sample3_S1_BC173_N01,0,0.346,202,185,1716,8,1741,2043,2716,3,0.148,6211
N704_Exp28_Sample3_S1_BC174_N01,0,0.327,206,192,1646,20,1679,1914,3878,0,0.123,7142
N704_Exp28_Sample3_S1_BC175_N01,0,0.027,200,179,1575,28,1608,4231,25,0,0.62,1770
N704_Exp28_Sample3_S1_BC176_N01,0,0.34,200,186,4,1588,1606,1849,126,1,0.131,6404
N704_Exp28_Sample3_S1_BC177_N01,0,0.123,213,201,4,1568,1593,2034,170,0,0.217,3985
N704_Exp28_Sample3_S1_BC178_N01,0,0.447,106,85,1488,21,1527,1882,1632,1,0.189,4339
N704_Exp28_Sample3_S1_BC179_N01,0,0.041,189,162,125,1341,1507,6999,122,0,0.785,1522
N704_Exp28_Sample3_S1_BC180_N01,0,0.307,208,193,1471,4,1493,1707,1349,0,0.125,6226
N704_Exp28_Sample3_S1_BC181_N01,0,0.358,143,119,1459,17,1487,1786,2853,2,0.167,4720
N704_Exp28_Sample3_S1_BC182_N01,0,0.499,106,86,1450,12,1476,1798,1565,1,0.179,4401
N704_Exp28_Sample3_S1_BC183_N01,0,0.372,161,153,1391,22,1424,1547,2176,0,0.08,9206
N704_Exp28_Sample3_S1_BC184_N01,0,0.07,184,157,1320,58,1392,1777,0,0,0.217,3484
N704_Exp28_Sample3_S1_BC185_N01,0,0.065,193,168,1252,71,1350,5593,210,0,0.759,1373
N704_Exp28_Sample3_S1_BC186_N01,0,0.261,223,204,8,1287,1311,2662,529,0,0.508,1629
N704_Exp28_Sample3_S1_BC187_N01,0,0.038,168,147,727,520,1263,2672,54,1,0.527,1530
N704_Exp28_Sample3_S1_BC188_N01,0,0.348,201,195,1205,4,1232,1361,2743,1,0.095,6718
N704_Exp28_Sample3_S1_BC189_N01,0,0.044,191,156,1185,25,1230,7610,1000,0,0.838,1233
N704_Exp28_Sample3_S1_BC190_N01,0,0.313,203,193,1198,12,1220,1406,1234,0,0.132,4834
N704_Exp28_Sample3_S1_BC191_N01,0,0.045,262,238,1134,8,1175,5219,20,0,0.775,1190
N704_Exp28_Sample3_S1_BC192_N01,0,0.071,81,73,43,1113,1162,2992,2,0,0.612,1288
N704_Exp28_Sample3_S1_BC193_N01,0,0.481,107,86,1125,20,1157,1384,1362,0,0.164,3744
N704_Exp28_Sample3_S1_BC194_N01,0,0.047,169,141,82,1054,1154,3901,9687,9,0.704,1201
N704_Exp28_Sample3_S1_BC195_N01,0,0.378,187,178,1130,4,1149,1275,817,1,0.099,6018
N704_Exp28_Sample3_S1_BC196_N01,0,0.086,132,107,306,781,1111,4532,54,0,0.755,1132
N704_Exp28_Sample3_S1_BC197_N01,0,0.058,79,69,46,1027,1091,3018,18,0,0.639,1183
N704_Exp28_Sample3_S1_BC198_N01,0,0.071,150,118,991,11,1022,3867,36,0,0.736,1048
N704_Exp28_Sample3_S1_BC199_N01,0,0.486,95,75,978,24,1018,1191,1832,1,0.145,3692
N704_Exp28_Sample3_S1_BC200_N01,0,0.095,140,114,764,229,1005,3681,12,0,0.727,1034
N704_Exp28_Sample3_S1_BC201_N01,0,0.418,188,178,980,12,1003,1194,1287,2,0.16,3322
N704_Exp28_Sample3_S1_BC202_N01,0,0.087,137,101,45,904,961,4495,44,0,0.786,970
N704_Exp28_Sample3_S1_BC203_N01,0,0.044,256,222,837,88,944,4076,4581,0,0.768,958
N704_Exp28_Sample3_S1_BC204_N01,0,0.066,154,133,890,23,931,2824,54,0,0.67,988
N704_Exp28_Sample3_S1_BC205_N01,0,0.258,280,257,847,28,902,970,2794,3,0.07,6591
N704_Exp28_Sample3_S1_BC206_N01,0,0.289,196,185,875,8,891,1002,1006,0,0.111,4182
N704_Exp28_Sample3_S1_BC207_N01,0,0.317,173,169,871,2,881,986,1048,0,0.106,4295
N704_Exp28_Sample3_S1_BC208_N01,0,0.07,191,150,468,378,856,2763,124,0,0.69,897
N704_Exp28_Sample3_S1_BC209_N01,0,0.068,190,145,474,363,851,2389,128,0,0.644,919
N704_Exp28_Sample3_S1_BC210_N01,0,0.065,158,130,335,480,819,3508,20,0,0.767,831
N704_Exp28_Sample3_S1_BC211_N01,0,0.07,140,110,40,748,803,4624,16,0,0.826,806
N704_Exp28_Sample3_S1_BC212_N01,0,0.375,190,184,789,2,799,897,1711,0,0.109,3800
N704_Exp28_Sample3_S1_BC213_N01,0,0.309,169,169,778,2,787,885,697,0,0.111,3695
N704_Exp28_Sample3_S1_BC214_N01,0,0.061,123,103,46,703,765,3004,634,0,0.745,782
N704_Exp28_Sample3_S1_BC215_N01,0,0.316,172,177,751,2,761,856,550,0,0.111,3566
N704_Exp28_Sample3_S1_BC216_N01,0,0.063,196,170,180,564,760,3285,12,0,0.769,771
N704_Exp28_Sample3_S1_BC217_N01,0,0.333,176,178,743,2,750,870,469,0,0.138,2857
N704_Exp28_Sample3_S1_BC218_N01,0,0.276,227,206,734,4,747,853,664,0,0.124,3141
N704_Exp28_Sample3_S1_BC219_N01,0,0.042,187,155,687,45,745,3252,56,0,0.771,755
N704_Exp28_Sample3_S1_BC220_N01,0,0.046,147,119,43,690,744,2824,26,0,0.737,763
N704_Exp28_Sample3_S1_BC221_N01,0,0.289,305,300,724,2,740,814,938,1,0.091,4201
N704_Exp28_Sample3_S1_BC222_N01,0,0.341,189,179,722,9,737,799,827,0,0.078,4878
N704_Exp28_Sample3_S1_BC223_N01,0,0.079,117,83,678,14,699,1117,10,0,0.374,1091
N704_Exp28_Sample3_S1_BC224_N01,0,0.089,194,153,32,644,690,2846,10,1,0.758,702
N704_Exp28_Sample3_S1_BC225_N01,0,0.374,187,167,1,676,688,789,60,0,0.128,2813
N704_Exp28_Sample3_S1_BC226_N01,0,0.4,150,146,662,8,678,800,1942,2,0.152,2349
N704_Exp28_Sample3_S1_BC227_N01,0,0.343,195,178,2,669,676,759,66,0,0.109,3212
N704_Exp28_Sample3_S1_BC228_N01,0,0.064,141,119,660,8,675,1520,18,0,0.556,791
N704_Exp28_Sample3_S1_BC229_N01,0,0.432,215,185,2,646,656,802,303,0,0.182,1926
N704_Exp28_Sample3_S1_BC230_N01,0,0.369,199,187,643,2,650,778,826,0,0.165,2097
N704_Exp28_Sample3_S1_BC231_N01,0,0.386,177,174,275,363,646,722,737,1,0.105,3184
N704_Exp28_Sample3_S1_BC232_N01,0,0.052,141,112,595,43,641,2644,128,0,0.758,652
N704_Exp28_Sample3_S1_BC233_N01,0,0.076,141,117,608,11,627,3326,16,0,0.811,630
N704_Exp28_Sample3_S1_BC234_N01,0,0.074,121,98,325,293,623,2643,38,0,0.764,633
N704_Exp28_Sample3_S1_BC235_N01,0,0.368,128,97,590,22,621,719,4,0,0.136,2392
N704_Exp28_Sample3_S1_BC236_N01,0,0.338,200,187,609,4,620,673,589,0,0.079,4046
N704_Exp28_Sample3_S1_BC237_N01,0,0.34,203,189,607,4,616,704,682,0,0.125,2576
N704_Exp28_Sample3_S1_BC238_N01,0,0.32,202,181,2,611,615,693,68,0,0.113,2843
N704_Exp28_Sample3_S1_BC239_N01,0,0.03,200,169,492,101,606,2279,8,0,0.734,622
N704_Exp28_Sample3_S1_BC240_N01,0,0.075,197,176,569,20,595,1866,2,0,0.681,627
N704_Exp28_Sample3_S1_BC241_N01,0,0.033,130,107,563,16,590,2398,16,0,0.754,601
N704_Exp28_Sample3_S1_BC242_N01,0,0.24,208,192,572,6,584,639,767,0,0.086,3496
N704_Exp28_Sample3_S1_BC243_N01,0,0.339,181,176,579,2,584,657,396,0,0.111,2733
N704_Exp28_Sample3_S1_BC244_N01,0,0.05,139,107,55,524,583,4033,473,0,0.855,584
N704_Exp28_Sample3_S1_BC245_N01,0,0.12,165,128,497,71,580,3143,14,0,0.815,583
N704_Exp28_Sample3_S1_BC246_N01,0,0.033,154,121,16,537,562,2782,118,0,0.798,566
N704_Exp28_Sample3_S1_BC247_N01,0,0.065,221,193,524,11,552,1744,165,0,0.683,581
N704_Exp28_Sample3_S1_BC248_N01,0,0.048,146,121,545,2,552,629,185,0,0.122,2355
N704_Exp28_Sample3_S1_BC249_N01,0,0.308,199,190,533,0,541,610,685,2,0.113,2489
N704_Exp28_Sample3_S1_BC250_N01,0,0.08,138,104,36,491,533,2279,324,0,0.766,541
