DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N701_Exp28_Sample1_S1_BC241_N01,0,0.434,205,190,8852,156,9137,18697,40988,4,0.511,11294
N701_Exp28_Sample1_S1_BC242_N01,0,0.341,232,208,8866,98,9131,19269,53053,6,0.526,11075
N701_Exp28_Sample1_S1_BC243_N01,0,0.391,222,198,50,8913,9104,23377,1706,0,0.611,10103
N701_Exp28_Sample1_S1_BC244_N01,0,0.34,238,213,8828,90,9079,26192,56838,4,0.653,9741
N701_Exp28_Sample1_S1_BC245_N01,0,0.328,232,210,8859,60,9077,19501,62901,5,0.535,10897
N701_Exp28_Sample1_S1_BC246_N01,0,0.334,238,210,84,8801,9076,20654,3830,1,0.561,10577
N701_Exp28_Sample1_S1_BC247_N01,0,0.336,197,178,32,8939,9050,19880,3606,0,0.545,10735
N701_Exp28_Sample1_S1_BC248_N02,0,0.351,180,165,838,13459,14493,31536,5975,0,0.54,17278
N701_Exp28_Sample1_S1_BC249_N02,0,0.347,230,207,8742,166,9094,23973,48452,7,0.621,10005
N701_Exp28_Sample1_S1_BC250_N01,0,0.354,215,198,8749,113,8986,17259,44062,6,0.479,11614
N701_Exp28_Sample1_S1_BC251_N01,0,0.376,207,188,36,8825,8972,17182,1148,0,0.478,11622
N701_Exp28_Sample1_S1_BC252_N01,0,0.397,218,200,8707,84,8930,22424,74165,6,0.602,9988
N701_Exp28_Sample1_S1_BC253_N01,0,0.368,220,198,8574,117,8850,19036,79271,9,0.535,10618
N701_Exp28_Sample1_S1_BC254_N03,0,0.311,243,221,13638,706,13820,31856,62547,12,0.566,16008
N701_Exp28_Sample1_S1_BC255_N01,0,0.289,250,215,8250,221,8686,21849,13709,2,0.602,9709
N701_Exp28_Sample1_S1_BC256_N01,0,0.44,217,198,8494,44,8683,18580,40665,7,0.533,10448
N701_Exp28_Sample1_S1_BC257_N01,0,0.29,207,191,8503,63,8670,18722,29071,3,0.537,10379
N701_Exp28_Sample1_S1_BC258_N01,0,0.377,227,201,35,8499,8661,17916,5987,0,0.517,10633
N701_Exp28_Sample1_S1_BC259_N01,0,0.361,198,175,30,8491,8645,17819,6309,0,0.515,10637
N701_Exp28_Sample1_S1_BC260_N01,0,0.349,222,206,8441,68,8639,23326,58903,10,0.63,9435
N701_Exp28_Sample1_S1_BC261_N02,0,0.358,204,183,55,14296,14567,29425,5636,0,0.505,18159
N701_Exp28_Sample1_S1_BC262_N03,0,0.437,213,195,13115,91,12534,27904,65083,5,0.551,14765
N701_Exp28_Sample1_S1_BC263_N01,0,0.396,202,186,28,8450,8569,14646,1751,0,0.415,12325
N701_Exp28_Sample1_S1_BC264_N02,0,0.447,205,192,14150,99,14496,28355,52451,7,0.489,18480
N701_Exp28_Sample1_S1_BC265_N01,0,0.368,228,210,8223,114,8477,19238,41417,3,0.559,9891
N701_Exp28_Sample1_S1_BC266_N01,0,0.331,203,186,31,8330,8456,17578,4186,0,0.519,10350
N701_Exp28_Sample1_S1_BC267_N01,0,0.356,224,204,8197,61,8437,18313,47346,8,0.539,10072
N701_Exp28_Sample1_S1_BC268_N01,0,0.383,218,203,8249,57,8415,17229,52116,7,0.512,10398
N701_Exp28_Sample1_S1_BC269_N01,0,0.401,218,203,8212,81,8409,16647,51716,1,0.495,10628
N701_Exp28_Sample1_S1_BC270_N01,0,0.357,223,201,8162,68,8374,21035,91808,14,0.602,9365
N701_Exp28_Sample1_S1_BC271_N01,0,0.341,220,195,38,8172,8344,17968,2082,0,0.536,10004
N701_Exp28_Sample1_S1_BC272_N01,0,0.352,227,203,23,8135,8318,16401,6547,0,0.493,10543
N701_Exp28_Sample1_S1_BC273_N01,0,0.125,164,135,1373,6747,8313,24923,35101,10,0.666,8840
N701_Exp28_Sample1_S1_BC274_N01,0,0.394,216,198,8101,63,8282,14986,36400,4,0.447,11253
N701_Exp28_Sample1_S1_BC275_N02,0,0.425,209,190,13932,90,14252,28748,6366,0,0.504,17783
N701_Exp28_Sample1_S1_BC276_N01,0,0.395,225,205,8052,63,8262,14791,35305,7,0.441,11338
N701_Exp28_Sample1_S1_BC277_N01,0,0.344,240,215,7975,75,8246,22043,69150,7,0.626,9033
N701_Exp28_Sample1_S1_BC278_N01,0,0.4,217,199,8004,75,8232,19171,59727,5,0.571,9491
N701_Exp28_Sample1_S1_BC279_N02,0,0.341,225,204,11249,100,11589,20729,53930,10,0.441,15917
N701_Exp28_Sample1_S1_BC280_N01,0,0.356,222,204,7921,57,8087,17769,38722,7,0.545,9591
N701_Exp28_Sample1_S1_BC281_N01,0,0.298,213,189,17,7966,8087,16321,1915,0,0.505,10087
N701_Exp28_Sample1_S1_BC282_N01,0,0.372,218,202,7804,108,8067,22175,122554,20,0.636,8765
N701_Exp28_Sample1_S1_BC283_N01,0,0.321,217,197,7848,92,8066,18796,49967,4,0.571,9297
N701_Exp28_Sample1_S1_BC284_N01,0,0.334,236,214,7829,66,8062,18019,61961,21,0.553,9478
N701_Exp28_Sample1_S1_BC285_N01,0,0.324,212,197,7861,72,8049,17129,51570,4,0.53,9715
N701_Exp28_Sample1_S1_BC286_N01,0,0.323,218,202,7738,184,8043,20749,39156,11,0.612,8911
N701_Exp28_Sample1_S1_BC287_N01,0,0.426,204,187,7827,89,8018,17408,27000,3,0.539,9570
N701_Exp28_Sample1_S1_BC288_N01,0,0.346,228,200,32,7850,8009,14908,1520,0,0.463,10615
N701_Exp28_Sample1_S1_BC289_N01,0,0.312,233,204,48,7732,7954,19206,1237,1,0.586,9031
N701_Exp28_Sample1_S1_BC290_N01,0,0.33,216,201,7699,105,7944,18512,98234,10,0.571,9157
N701_Exp28_Sample1_S1_BC291_N01,0,0.373,211,195,7775,44,7930,13590,39024,6,0.416,11373
N701_Exp28_Sample1_S1_BC292_N01,0,0.356,230,209,7700,76,7921,18196,47447,8,0.565,9190
N701_Exp28_Sample1_S1_BC293_N01,0,0.353,223,202,42,7747,7919,17734,3817,0,0.553,9301
N701_Exp28_Sample1_S1_BC294_N01,0,0.415,187,175,7670,88,7871,14092,43371,9,0.441,10801
N701_Exp28_Sample1_S1_BC295_N01,0,0.305,245,218,7618,96,7870,16387,54951,5,0.52,9623
N701_Exp28_Sample1_S1_BC296_N02,0,0.299,217,189,64,12412,12726,32937,8085,0,0.614,14085
N701_Exp28_Sample1_S1_BC297_N01,0,0.72,102,94,18,7604,7703,15805,22,0,0.513,9505
N701_Exp28_Sample1_S1_BC298_N01,0,0.366,231,207,7380,130,7634,22565,85743,10,0.662,8144
N701_Exp28_Sample1_S1_BC299_N01,0,0.387,175,172,7476,73,7621,13506,25284,2,0.436,10560
N701_Exp28_Sample1_S1_BC300_N01,0,0.339,213,195,36,7446,7587,16448,947,1,0.539,9063
N701_Exp28_Sample1_S1_BC301_N01,0,0.331,221,205,7071,363,7583,17987,8524,1,0.578,8673
N701_Exp28_Sample1_S1_BC302_N01,0,0.323,246,224,7345,67,7581,16145,39968,8,0.53,9147
N701_Exp28_Sample1_S1_BC303_N01,0,0.329,226,208,7191,252,7566,18610,72706,9,0.593,8528
N701_Exp28_Sample1_S1_BC304_N01,0,0.306,224,202,7304,77,7534,20243,97524,4,0.628,8240
N701_Exp28_Sample1_S1_BC305_N02,0,0.33,232,213,10681,145,11039,24251,62727,7,0.545,13093
N701_Exp28_Sample1_S1_BC306_N03,0,0.363,220,200,11360,105,10900,23432,49474,2,0.535,13081
N701_Exp28_Sample1_S1_BC307_N02,0,0.291,222,200,10515,142,10859,24176,115566,7,0.551,12791
N701_Exp28_Sample1_S1_BC308_N01,0,0.362,221,192,59,7181,7345,18121,4826,0,0.595,8269
N701_Exp28_Sample1_S1_BC309_N02,0,0.444,216,193,8636,94,8876,17914,37304,2,0.505,11071
N701_Exp28_Sample1_S1_BC310_N01,0,0.32,225,200,10,7171,7301,17435,2825,0,0.581,8327
N701_Exp28_Sample1_S1_BC311_N01,0,0.305,217,191,36,7058,7209,15769,2143,3,0.543,8570
N701_Exp28_Sample1_S1_BC312_N09,0,0.438,115,106,106,39064,29194,78695,4437,11,0.629,31901
N701_Exp28_Sample1_S1_BC313_N01,0,0.461,148,130,7025,78,7189,17507,42880,2,0.589,8134
N701_Exp28_Sample1_S1_BC314_N01,0,0.447,205,191,7001,56,7150,14337,32530,2,0.501,8957
N701_Exp28_Sample1_S1_BC315_N01,0,0.388,210,192,6943,62,7122,16277,40542,4,0.562,8283
N701_Exp28_Sample1_S1_BC316_N01,0,0.328,208,199,6990,61,7119,13117,28921,0,0.457,9518
N701_Exp28_Sample1_S1_BC317_N01,0,0.249,181,166,6725,114,7036,14546,48998,1,0.516,8641
N701_Exp28_Sample1_S1_BC318_N01,0,0.332,228,207,6838,56,7020,13447,30472,4,0.478,9091
N701_Exp28_Sample1_S1_BC319_N01,0,0.401,219,199,6732,123,6972,18862,69974,15,0.63,7610
N701_Exp28_Sample1_S1_BC320_N01,0,0.375,223,200,6765,48,6941,19372,60244,7,0.642,7510
N701_Exp28_Sample1_S1_BC321_N01,0,0.349,226,203,16,6758,6905,13050,2406,1,0.471,9038
N701_Exp28_Sample1_S1_BC322_N02,0,0.35,206,183,148,8389,8696,18381,3682,3,0.527,10538
N701_Exp28_Sample1_S1_BC323_N01,0,0.288,191,174,4604,2103,6817,13311,39749,7,0.488,8702
N701_Exp28_Sample1_S1_BC324_N01,0,0.34,215,195,6578,106,6804,13316,33528,1,0.489,8671
N701_Exp28_Sample1_S1_BC325_N02,0,0.381,211,193,10442,506,11188,28484,123360,12,0.607,12452
N701_Exp28_Sample1_S1_BC326_N01,0,0.349,219,195,4,6661,6762,13516,3273,2,0.5,8490
N701_Exp28_Sample1_S1_BC327_N01,0,0.378,209,197,6604,50,6741,13023,35093,2,0.482,8673
N701_Exp28_Sample1_S1_BC328_N01,0,0.349,233,208,6510,52,6694,16893,65197,4,0.604,7474
N701_Exp28_Sample1_S1_BC329_N01,0,0.311,225,203,6428,99,6609,15467,40588,8,0.573,7603
N701_Exp28_Sample1_S1_BC330_N01,0,0.069,179,150,6457,28,6604,19444,926,0,0.66,7051
N701_Exp28_Sample1_S1_BC331_N03,0,0.424,215,199,8161,155,8066,19672,47234,1,0.59,9121
N701_Exp28_Sample1_S1_BC332_N02,0,0.369,233,212,9435,75,9707,22150,118285,11,0.562,11297
N701_Exp28_Sample1_S1_BC333_N01,0,0.319,219,200,62,6383,6527,12788,5299,2,0.49,8311
N701_Exp28_Sample1_S1_BC334_N01,0,0.376,210,195,6299,75,6463,18032,32603,4,0.642,6994
N701_Exp28_Sample1_S1_BC335_N02,0,0.317,198,186,9816,181,10176,19795,65058,8,0.486,13026
N701_Exp28_Sample1_S1_BC336_N01,0,0.375,217,200,6226,30,6359,14991,21322,7,0.576,7292
N701_Exp28_Sample1_S1_BC337_N01,0,0.444,220,200,6195,50,6345,17194,30470,0,0.631,6923
N701_Exp28_Sample1_S1_BC338_N01,0,0.334,230,199,40,6108,6292,16208,2064,0,0.612,6975
N701_Exp28_Sample1_S1_BC339_N01,0,0.332,214,204,6167,43,6285,12490,31728,6,0.497,7923
N701_Exp28_Sample1_S1_BC340_N01,0,0.301,233,211,6095,76,6280,17484,63245,5,0.641,6800
N701_Exp28_Sample1_S1_BC341_N01,0,0.362,217,200,5958,94,6166,14553,57820,4,0.576,7068
N701_Exp28_Sample1_S1_BC342_N01,0,0.392,208,196,6014,52,6155,10627,39640,8,0.421,8757
N701_Exp28_Sample1_S1_BC343_N01,0,0.353,218,202,6007,42,6144,9998,29964,5,0.385,9362
N701_Exp28_Sample1_S1_BC344_N01,0,0.343,214,197,5980,72,6140,10946,29952,3,0.439,8460
N701_Exp28_Sample1_S1_BC345_N01,0,0.349,241,218,5914,62,6123,11843,25720,5,0.483,7871
N701_Exp28_Sample1_S1_BC346_N02,0,0.322,209,202,7144,78,7338,14837,43912,3,0.505,9142
N701_Exp28_Sample1_S1_BC347_N02,0,0.389,211,194,9079,79,9343,18843,60253,9,0.504,11659
N701_Exp28_Sample1_S1_BC348_N01,0,0.426,224,202,81,5765,5993,11892,7785,0,0.496,7562
N701_Exp28_Sample1_S1_BC349_N01,0,0.107,202,184,5725,116,5938,15053,345443,29,0.606,6619
N701_Exp28_Sample1_S1_BC350_N01,0,0.456,209,189,5798,41,5923,11926,23234,5,0.503,7400
N701_Exp28_Sample1_S1_BC351_N01,0,0.409,212,196,5763,46,5911,11496,29330,5,0.486,7568
N701_Exp28_Sample1_S1_BC352_N01,0,0.361,229,206,25,5763,5890,17370,3488,0,0.661,6287
N701_Exp28_Sample1_S1_BC353_N01,0,0.301,230,205,5638,67,5830,13516,46340,6,0.569,6735
N701_Exp28_Sample1_S1_BC354_N01,0,0.333,205,188,10,5698,5772,8961,1675,0,0.356,9381
N701_Exp28_Sample1_S1_BC355_N02,0,0.435,207,192,9278,68,9483,18530,34876,3,0.488,12099
N701_Exp28_Sample1_S1_BC356_N01,0,0.359,224,204,5543,51,5722,11873,48306,5,0.518,7011
N701_Exp28_Sample1_S1_BC357_N01,0,0.396,197,183,5588,64,5714,11180,12397,0,0.489,7283
N701_Exp28_Sample1_S1_BC358_N01,0,0.404,230,208,5523,49,5684,11588,26427,2,0.509,7043
N701_Exp28_Sample1_S1_BC359_N01,0,0.305,215,194,14,5607,5683,9278,1381,2,0.387,8624
N701_Exp28_Sample1_S1_BC360_N01,0,0.439,199,191,5565,69,5681,13372,23406,3,0.575,6519
N701_Exp28_Sample1_S1_BC361_N01,0,0.379,216,197,17,5482,5578,10591,631,0,0.473,7274
N701_Exp28_Sample1_S1_BC362_N01,0,0.331,215,201,5373,102,5555,13945,50200,4,0.602,6214
N701_Exp28_Sample1_S1_BC363_N01,0,0.421,211,196,5418,47,5554,9752,23360,8,0.43,7767
N701_Exp28_Sample1_S1_BC364_N02,0,0.443,204,190,8207,76,8456,17402,49980,6,0.514,10415
N701_Exp28_Sample1_S1_BC365_N01,0,0.283,172,145,2973,2505,5547,11967,13351,1,0.536,6644
N701_Exp28_Sample1_S1_BC366_N01,0,0.318,219,201,29,5445,5546,9477,3355,0,0.415,7979
N701_Exp28_Sample1_S1_BC367_N01,0,0.375,224,201,5290,74,5443,12554,19134,4,0.566,6303
N701_Exp28_Sample1_S1_BC368_N01,0,0.376,223,199,5313,37,5439,12920,24189,0,0.579,6217
N701_Exp28_Sample1_S1_BC369_N01,0,0.397,218,194,5284,57,5431,13353,31477,2,0.593,6122
N701_Exp28_Sample1_S1_BC370_N01,0,0.347,221,198,19,5310,5411,10854,1794,0,0.501,6777
N701_Exp28_Sample1_S1_BC371_N01,0,0.418,216,197,5204,64,5370,12106,16444,3,0.556,6286
N701_Exp28_Sample1_S1_BC372_N01,0,0.471,202,188,5233,43,5342,10223,30547,4,0.477,6923
N701_Exp28_Sample1_S1_BC373_N01,0,0.353,225,196,10,5213,5325,12175,3621,0,0.563,6192
N701_Exp28_Sample1_S1_BC374_N01,0,0.316,218,199,5199,21,5323,10790,38637,6,0.507,6620
N701_Exp28_Sample1_S1_BC375_N01,0,0.246,197,166,11,5172,5274,11313,3512,0,0.534,6337
N701_Exp28_Sample1_S1_BC376_N01,0,0.398,213,201,5130,41,5244,10147,20052,2,0.483,6739
N701_Exp28_Sample1_S1_BC377_N01,0,0.41,217,195,58,5047,5180,10415,893,0,0.503,6478
N701_Exp28_Sample1_S1_BC378_N01,0,0.35,230,211,4992,49,5142,10667,56167,7,0.518,6302
N701_Exp28_Sample1_S1_BC379_N01,0,0.335,226,204,11,5046,5134,8828,1464,0,0.418,7336
N701_Exp28_Sample1_S1_BC380_N01,0,0.347,232,208,17,5038,5120,10243,1376,0,0.5,6424
N701_Exp28_Sample1_S1_BC381_N02,0,0.314,219,204,8576,89,8870,20108,67781,3,0.559,10355
N701_Exp28_Sample1_S1_BC382_N02,0,0.357,218,200,7085,104,7323,17306,17950,0,0.577,8389
N701_Exp28_Sample1_S1_BC383_N01,0,0.33,217,198,4857,77,5056,11167,34404,4,0.547,5980
N701_Exp28_Sample1_S1_BC384_N01,0,0.349,224,204,4885,54,5052,9404,17771,0,0.463,6696
N701_Exp28_Sample1_S1_BC385_N01,0,0.31,221,201,4872,90,5048,14123,49999,1,0.643,5459
N701_Exp28_Sample1_S1_BC386_N01,0,0.383,212,193,4915,30,5045,14664,827,0,0.656,5403
N701_Exp28_Sample1_S1_BC387_N01,0,0.381,190,178,4894,30,4983,10700,25814,6,0.534,5984
N701_Exp28_Sample1_S1_BC388_N01,0,0.276,219,204,4835,60,4963,10727,34067,0,0.537,5938
N701_Exp28_Sample1_S1_BC389_N03,0,0.38,205,177,85,10045,10045,18816,3271,0,0.466,13244
N701_Exp28_Sample1_S1_BC390_N01,0,0.325,222,202,4650,93,4858,12624,48839,3,0.615,5370
N701_Exp28_Sample1_S1_BC391_N01,0,0.375,199,188,4759,38,4841,8805,16710,2,0.45,6547
N701_Exp28_Sample1_S1_BC392_N01,0,0.235,248,219,4640,68,4833,11639,46448,8,0.585,5493
N701_Exp28_Sample1_S1_BC393_N01,0,0.03,209,192,4653,108,4831,10727,752,0,0.55,5698
N701_Exp28_Sample1_S1_BC394_N02,0,0.313,234,213,6199,505,6919,17029,41116,11,0.594,7797
N701_Exp28_Sample1_S1_BC395_N01,0,0.438,210,189,4616,76,4774,12174,36453,8,0.608,5310
N701_Exp28_Sample1_S1_BC396_N06,0,0.416,171,174,14470,59,8888,29874,108664,20,0.702,9255
N701_Exp28_Sample1_S1_BC397_N01,0,0.328,221,201,4463,158,4701,10634,20521,1,0.558,5494
N701_Exp28_Sample1_S1_BC398_N01,0,0.339,230,207,4575,43,4700,9495,23503,3,0.505,5859
N701_Exp28_Sample1_S1_BC399_N01,0,0.355,202,186,3889,635,4597,8887,12434,1,0.483,5912
N701_Exp28_Sample1_S1_BC400_N01,0,0.376,229,211,4433,43,4555,10959,13327,1,0.584,5179
N701_Exp28_Sample1_S1_BC401_N01,0,0.793,84,79,2512,2001,4549,7373,100,0,0.383,6967
N701_Exp28_Sample1_S1_BC402_N01,0,0.396,227,205,4295,99,4472,11100,27961,3,0.597,5023
N701_Exp28_Sample1_S1_BC403_N01,0,0.375,225,200,12,4332,4408,7797,357,0,0.435,6119
N701_Exp28_Sample1_S1_BC404_N01,0,0.35,220,200,4259,48,4376,9386,32930,5,0.534,5258
N701_Exp28_Sample1_S1_BC405_N01,0,0.339,234,216,4205,26,4316,8135,30481,5,0.469,5662
N701_Exp28_Sample1_S1_BC406_N01,0,0.3,253,220,32,4158,4313,10057,11755,0,0.571,4970
N701_Exp28_Sample1_S1_BC407_N01,0,0.459,124,111,4173,50,4281,8877,28146,2,0.518,5248
N701_Exp28_Sample1_S1_BC408_N07,0,0.497,149,146,16897,100,12136,33155,54739,4,0.634,13210
N701_Exp28_Sample1_S1_BC409_N01,0,0.314,236,213,4077,41,4184,9773,52361,2,0.572,4818
N701_Exp28_Sample1_S1_BC410_N01,0,0.413,200,187,4109,31,4180,7984,12604,2,0.476,5426
N701_Exp28_Sample1_S1_BC411_N01,0,0.403,217,202,4061,50,4164,8247,30726,5,0.495,5261
N701_Exp28_Sample1_S1_BC412_N01,0,0.447,227,208,65,3948,4103,8231,1862,0,0.502,5139
N701_Exp28_Sample1_S1_BC413_N02,0,0.341,221,200,6136,101,6395,15501,39345,4,0.587,7249
N701_Exp28_Sample1_S1_BC414_N01,0,0.402,224,204,3909,31,4020,9681,25309,3,0.585,4569
N701_Exp28_Sample1_S1_BC415_N02,0,0.451,215,197,6818,24,6998,14091,19375,2,0.503,8742
N701_Exp28_Sample1_S1_BC416_N01,0,0.258,247,223,3813,108,3993,10332,34906,6,0.614,4420
N701_Exp28_Sample1_S1_BC417_N01,0,0.338,215,197,3781,29,3877,8770,32839,3,0.558,4531
N701_Exp28_Sample1_S1_BC418_N01,0,0.446,213,192,3600,98,3748,7872,30947,2,0.524,4559
N701_Exp28_Sample1_S1_BC419_N01,0,0.328,220,199,3540,149,3746,7180,4270,0,0.478,4849
N701_Exp28_Sample1_S1_BC420_N01,0,0.41,200,187,3481,58,3588,6097,12717,1,0.412,5194
N701_Exp28_Sample1_S1_BC421_N01,0,0.298,209,183,85,3426,3550,7323,11702,0,0.515,4366
N701_Exp28_Sample1_S1_BC422_N01,0,0.405,209,193,3337,141,3527,5802,15184,1,0.392,5302
N701_Exp28_Sample1_S1_BC423_N04,0,0.373,200,183,7149,139,5046,18642,85874,16,0.729,5189
N701_Exp28_Sample1_S1_BC424_N01,0,0.328,210,192,12,3383,3440,5636,999,0,0.39,5197
N701_Exp28_Sample1_S1_BC425_N01,0,0.378,218,194,8,3376,3432,6426,1394,0,0.466,4527
N701_Exp28_Sample1_S1_BC426_N01,0,0.489,136,112,35,3342,3420,7063,306,0,0.516,4203
N701_Exp28_Sample1_S1_BC427_N01,0,0.336,227,204,20,3321,3375,6141,2054,0,0.45,4563
N701_Exp28_Sample1_S1_BC428_N01,0,0.342,227,207,3213,85,3354,7842,13854,3,0.572,3860
N701_Exp28_Sample1_S1_BC429_N05,0,0.481,167,162,9528,88,6753,20542,19347,1,0.671,7159
N701_Exp28_Sample1_S1_BC430_N01,0,0.345,230,214,3142,35,3221,6972,14003,2,0.538,3851
N701_Exp28_Sample1_S1_BC431_N01,0,0.383,221,207,3114,52,3217,7079,20178,2,0.546,3812
N701_Exp28_Sample1_S1_BC432_N01,0,0.37,229,212,2978,50,3072,5435,18339,3,0.435,4264
N701_Exp28_Sample1_S1_BC433_N01,0,0.184,232,211,24,2671,2743,6173,2318,3,0.556,3214
N701_Exp28_Sample1_S1_BC434_N09,0,0.538,119,108,9548,745,6532,20413,25871,8,0.68,6888
N701_Exp28_Sample1_S1_BC435_N05,0,0.442,153,147,8096,292,6670,16235,28272,4,0.589,7549
N701_Exp28_Sample1_S1_BC436_N01,0,0.333,209,196,2300,49,2380,4061,10446,0,0.414,3429
N701_Exp28_Sample1_S1_BC437_N01,0,0.396,202,196,2236,26,2298,4323,5382,1,0.468,3019
N701_Exp28_Sample1_S1_BC438_N01,0,0.306,371,383,6,2135,2296,2690,226,2,0.146,8262
N701_Exp28_Sample1_S1_BC439_N08,0,0.531,137,128,8388,80,5144,17960,33609,4,0.714,5327
N701_Exp28_Sample1_S1_BC440_N05,0,0.305,226,202,66,5387,4718,9562,2232,0,0.507,5869
N701_Exp28_Sample1_S1_BC441_N02,0,0.063,169,136,54,3179,3334,9276,7191,2,0.641,3611
N701_Exp28_Sample1_S1_BC442_N01,0,0.416,192,180,2072,16,2105,3488,5856,0,0.397,3137
N701_Exp28_Sample1_S1_BC443_N01,0,0.372,218,195,2055,6,2096,3490,7661,0,0.399,3105
N701_Exp28_Sample1_S1_BC444_N01,0,0.255,223,196,1836,94,1965,4643,10576,0,0.577,2251
N701_Exp28_Sample1_S1_BC445_N02,0,0.34,221,203,1162,2021,3237,5761,7374,0,0.438,4467
N701_Exp28_Sample1_S1_BC446_N01,0,0.247,210,188,1754,119,1941,4186,24,0,0.536,2325
N701_Exp28_Sample1_S1_BC447_N01,0,0.085,268,225,1789,37,1868,5407,17404,3,0.655,2003
N701_Exp28_Sample1_S1_BC448_N01,0,0.42,208,194,13,1800,1850,2927,1179,0,0.368,2926
N701_Exp28_Sample1_S1_BC449_N01,0,0.792,105,98,1616,4,1646,3602,6,0,0.543,1956
N701_Exp28_Sample1_S1_BC450_N01,0,0.358,241,208,45,1471,1547,2879,2839,0,0.463,2051
N701_Exp28_Sample1_S1_BC451_N01,0,0.342,216,202,1457,16,1492,2563,17436,2,0.418,2134
N701_Exp28_Sample1_S1_BC452_N08,0,0.494,146,140,5887,42,3987,11206,16281,1,0.644,4306
N701_Exp28_Sample1_S1_BC453_N01,0,0.278,217,203,1134,66,1216,2120,16560,4,0.426,1713
N701_Exp28_Sample1_S1_BC454_N01,0,0.34,332,337,0,947,999,1145,170,0,0.128,4099
N701_Exp28_Sample1_S1_BC455_N01,0,0.124,261,226,878,68,987,2577,45398,6,0.617,1089
N701_Exp28_Sample1_S1_BC456_N01,0,0.109,214,175,162,790,983,3314,84,0,0.703,1023
N701_Exp28_Sample1_S1_BC457_N01,0,0.31,356,368,0,884,926,1107,140,0,0.164,3005
N701_Exp28_Sample1_S1_BC458_N01,0,0.302,223,206,885,18,910,1921,5259,0,0.526,1104
N701_Exp28_Sample1_S1_BC459_N01,0,0.1,154,121,20,707,740,2525,46,0,0.707,769
N701_Exp28_Sample1_S1_BC460_N01,0,0.045,223,194,444,246,705,2610,1141,0,0.73,725
N701_Exp28_Sample1_S1_BC461_N01,0,0.331,222,199,6,625,645,1160,282,0,0.444,881
N701_Exp28_Sample1_S1_BC462_N01,0,0.077,159,133,18,596,630,1933,16,0,0.674,667
N701_Exp28_Sample1_S1_BC463_N01,0,0.056,137,115,31,525,559,1442,1238,0,0.612,619
N701_Exp28_Sample1_S1_BC464_N01,0,0.357,232,214,2,550,555,961,180,0,0.422,787
N701_Exp28_Sample1_S1_BC465_N01,0,0.043,139,115,493,38,540,1569,14,0,0.656,578
N701_Exp28_Sample1_S1_BC466_N01,0,0.067,250,216,506,14,536,1375,4412,1,0.61,595
N701_Exp28_Sample1_S1_BC467_N01,0,0.055,155,132,18,510,536,2176,332,0,0.754,546
N701_Exp28_Sample1_S1_BC468_N01,0,0.099,123,92,41,473,521,2145,40,0,0.757,530
